ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
102,Jacko Sullivan's ,,1166 Chapel St. ,New Haven,CT,"(M),(YC)",Bars/Clubs,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
103,Parkway ,(Some G),1574 Chapel St. ,New Haven,CT,"(M),(RT),(G)",Bars/Clubs,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
104,Partners ,(This is where it's happening in New Haven- 3 floors- Basement is (G)(D) Main floor is (YC)(W) and Top Floor is (HIP)(YC)(D),365 Crown St. at Park,New Haven,CT,"(*),(G),(D),(YC),(W),(HIP)",Bars/Clubs,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
105,Poor Lad's ,,204 Crown St. ,New Haven,CT,"(M),(PE),(R)",Restaurant,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
106,Pub Restaurant ,(best during cocktail hour),1132 Chapel St. ,New Haven,CT,"(*),(OC),(R)",Restaurant,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
107,Whole Thing ,,1239 Chapel St. ,New Haven,CT,"(M),(B),(D),(S),(*)",Bars/Clubs,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
109,Corral ,(Also H),727 Bank St. ,New London,CT,"(YC),(D),(*),(H)",Bars/Clubs,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
110,Road House Cafe ,,1388 Thomaston Ave. at Chase,Waterbury,CT,"(D),(*)",Bars/Clubs,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
111,The Brook ,"(Exit 18, off I-91)",919 E. State St. ,Westport,CT,"(YC),(D),(*)",Bars/Clubs,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
112,Black Rock ,,2931 Fairfield Avenue ,Bridgeport,CT,"(R),(OC),(G)",Restaurant,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
113,Casbar ,(Drags),1277 North Main Street ,Bridgeport,CT,"(M),(RT),(B),(WE),(*)",Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
114,Penthouse ,,54 East Washington ,Bridgeport,CT,(M),Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
115,Homestead Inn ,,44 Field Pt. Rd. ,Greenwich,CT,"(M),(R),(H)","Restaurant,Hotels",1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
