ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
37,Workout Baths ,,531 SW 12th St. ,Portland,OR,,Baths,1968,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
54,Workout Baths ,,531 SW 12th St. ,Portland,OR,(*),Baths,1969,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
75,Workout Baths ,,531 S.W. 12th ,Portland,OR,(*),Baths,1970,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
96,Workout Baths ,,531 S.W. 12th ,Portland,OR,(*),Bars/Clubs,1971,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
118,Workout Baths ,,531 S.W. 12th Ave. ,Portland,OR,(*),Baths,1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
145,Workout Baths ,,531 S.W. 12th Ave. ,Portland,OR,(*),Baths,1973,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
180,Workout Baths ,,531 S.W. 12th Ave. ,Portland,OR,"(*),(YC)",Baths,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
213,Workout Baths ,,531 S.W. 12th Ave. ,Portland,OR,"(YC),(*)",Baths,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
249,Workout Baths ,,531 S.W. 12th Ave. ,Portland,OR,"(*),(YC)",Baths,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
290,Workout Baths ,,531 S.W. 12th Avenue ,Portland,OR,"(YC),(*)",Baths,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
338,Zorba The Greek ,(Some G),1533 E. Burnside ,Portland,OR,"(R),(D),(G)",Restaurant,1978,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
119,Zorba the Greek ,,626 S.W. Park ,Portland,OR,,Bars/Clubs,1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
146,Zorba the Greek ,,626 S.W. Park ,Portland,OR,(D),Bars/Clubs,1973,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
181,Zorba the Greek ,(liquor),626 S.W. Park ,Portland,OR,(D),Bars/Clubs,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
214,Zorba the Greek ,(Some G),626 S.W. Park ,Portland,OR,"(D),(G)",Bars/Clubs,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
250,Zorba the Greek ,(Some G),626 S.W. Park ,Portland,OR,"(D),(G)",Bars/Clubs,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
291,Zorba the Greek ,(Some G),626 S.W. Park ,Portland,OR,"(R),(D),(G)",Restaurant,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
398,Zorba the Greek ,,626 S.W. Park ,Portland,OR,"(G),(R),(D)",Restaurant,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
