ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
600,Claypool Hotel Bar,,14 N Illinois,Indianapolis,IN,"(M),(PE)","Hotels,Bars/Clubs",1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
601,Club,,508 S. Alabama,Indianapolis,IN,(G),Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
602,Darlo's,,417 S. Alabama,Indianapolis,IN,"(RT),(G)",Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
603,Golden Nugget,(also called Freda's),226 N. Illinois,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
604,Huddle Restaurant,(after hours),2034 N. Meridian,Indianapolis,IN,"(M),(C)",Restaurant,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
605,Linday Bath's,,450 Massachusetts,Indianapolis,IN,,Baths,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
606,Varsity Lounge,,1517 N. Pennsylvania,Indianapolis,IN,(*),Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
607,Zanzibar,,233 N Capitol,Indianapolis,IN,"(RT),(M)",Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
608,Alcazar,,117 W. Main,Muncie,IN,"(M),(*)",Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
609,Delaware Hotel,(piano bar only),206 S. Mulberry,Muncie,IN,,"Hotels,Bars/Clubs",1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
610,Pastime,,513 S. Walnut,Muncie,IN,(M),Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
611,Blue note,,126 N. Main St.,South Bend,IN,(M),Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
612,Jolly Spot,,210 E. Jefferson,South Bend,IN,(*),Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
613,Meg's,,1801 Wabash,Terre Haute,IN,,Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
614,Poplar St. Bar,,1430 Poplar,Terre Haute,IN,"(M),(*)",Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
615,T's Lounge,,801 Wabash,Terre Haute,IN,(M),Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
617,Blue Bar,,8 N. 5th St.,Evansville,IN,(*),Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
619,Henry's,,536 Main St.,Ft. Wayne,IN,,Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
620,Van Orman Hotel,(piano bar only),128 W. Berry St.,Ft. Wayne,IN,"(M),(PE)","Bars/Clubs,Hotels",1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
621,Bamboo,,579 Massachusetts,Gary,IN,(M),Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
622,Ron-Da-Voo,,520 Washington,Gary,IN,(M),Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
624,Alp's,,20 N. Delaware,Indianapolis,IN,(*),Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
625,Betty K's,,1808 N. Central,Indianapolis,IN,(D),Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
642,Betty's,,508 Alabama,Indianapolis,IN,(G),Bars/Clubs,1966,,,,3/14/2020 9:34am,3/30/2020 11:52am
626,Claypool Hotel Bar,,14 N Illinois,Indianapolis,IN,"(M),(PE)","Hotels,Bars/Clubs",1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
627,Huddle Restaurant,,2034 N. Meridian,Indianapolis,IN,(C),Restaurant,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
643,King Cole,,7 N Meridian,Indianapolis,IN,"(M),(PE)",Bars/Clubs,1966,,,,3/14/2020 9:36am,3/30/2020 11:52am
629,Varsity Lounge,,1517 N. Pennsylvania,Indianapolis,IN,(*),Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
631,Alcazar,,117 W. Main,Muncie,IN,"(M),(*)",Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
632,Delaware Hotel,(piano bar only),206 S. Mulberry,Muncie,IN,,"Bars/Clubs,Hotels",1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
633,Pastime,,513 S. Walnut,Muncie,IN,(M),Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
634,Blue note,,126 N. Main St.,South Bend,IN,(M),Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
635,Jolly Spot,,210 E. Jefferson,South Bend,IN,(*),Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
636,Meg's,,1801 Wabash,Terre Haute,IN,(G),Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
637,Club Idaho,,719 Hulman,Terre Haute,IN,,Bars/Clubs,1966,,,,3/14/2020 9:28am,3/30/2020 11:52am
638,Blue Bar,,8 N. 5th St.,Evansville,IN,"(M),(S)",Bars/Clubs,1965,,,,3/14/2020 9:28am,3/30/2020 11:52am
665,Mena Cafe,(will be torn down after October 1965),Division St,Evansville,IN,(*),Restaurant,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
666,Town Room,Hotel Vendome,24 NW 3rd St,Evansville,IN,(PE),"Hotels,Bars/Clubs",1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
639,Henry's,,536 Main St.,Ft. Wayne,IN,,Bars/Clubs,1965,,,,3/14/2020 9:28am,3/30/2020 11:52am
640,Van Orman Hotel,(piano bar),128 W. Berry St.,Ft. Wayne,IN,"(M),(PE)","Bars/Clubs,Hotels",1965,,,,3/14/2020 9:28am,3/30/2020 11:52am
641,Bamboo,,579 Massachusetts,Gary,IN,(M),Bars/Clubs,1965,,,,3/14/2020 9:28am,3/30/2020 11:52am
647,Ron-Da-Voo,,520 Washington,Gary,IN,(M),Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
649,Alp's,,20 N. Delaware,Indianapolis,IN,(*),Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
650,Betty K's,,1808 N. Central,Indianapolis,IN,"(S),(*)",Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
651,Betty's,,508 Alabama,Indianapolis,IN,(G),Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
652,Claypool Hotel Bar,,14 N Illinois,Indianapolis,IN,"(M),(PE)","Hotels,Bars/Clubs",1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
653,Huddle Restaurant,,2034 N. Meridian,Indianapolis,IN,(C),Restaurant,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
654,King Cole,,7 N Meridian,Indianapolis,IN,"(M),(PE)",Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
657,Varsity Lounge,,1517 N. Pennsylvania,Indianapolis,IN,"(*),(M)",Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
658,Alcazar,,117 W. Main,Muncie,IN,"(M),(*)",Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
659,Delaware Hotel,(piano bar),206 S. Mulberry,Muncie,IN,(M),"Bars/Clubs,Hotels",1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
660,Pastime,,513 S. Walnut,Muncie,IN,(M),Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
661,Blue note,,126 N. Main St.,South Bend,IN,(M),Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
662,Jolly Spot,,210 E. Jefferson,South Bend,IN,(*),Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
663,Meg's,,1801 Wabash,Terre Haute,IN,"(G),(*)",Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
664,Club Idaho,,719 Hulman,Terre Haute,IN,,Bars/Clubs,1965,,,,3/14/2020 9:42am,3/30/2020 11:52am
