"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Block around Monroe Public Library","","","Bloomington","IN","Cruisy Area","Cruising Areas",1979,"",-86.53048,39.166705,"Verified Location",NA,NA,NA,"1979-IN-0085"
"Blue Bar","","8 N. 5th St.","Evansville","IN","(*)","Bars/Clubs",1966,NA,-87.570518,37.9722386,"Google Verified Location",NA,NA,NA,"1966-IN-0086"
"Blue Bar","(maybe closing soon)","8 N. 5th St.","Evansville","IN","","Bars/Clubs",1969,NA,-87.570518,37.9722386,"Google Verified Location",NA,NA,NA,"1969-IN-0087"
"Blue Bar","","8 N. 5th St.","Evansville","IN","(S)","Bars/Clubs",1970,NA,-87.570518,37.9722386,"Google Verified Location",NA,NA,NA,"1970-IN-0088"
"Blue Bar","(maybe closing soon)","8 N. 5th St.","Evansville","IN","","Bars/Clubs",1968,NA,-87.570518,37.9722386,"Google Verified Location",NA,NA,NA,"1968-IN-0089"
"Blue Bar","","8 N. 5th St.","Evansville","IN","(M),(S)","Bars/Clubs",1965,NA,-87.570518,37.9722386,"Google Verified Location",NA,NA,NA,"1965-IN-0090"
"Blue note","","126 N. Main St.","South Bend","IN","(M),(*)","Bars/Clubs",1971,NA,-86.251492,41.6773787,"Google Verified Location",NA,NA,NA,"1971-IN-0091"
"Blue note","","126 N. Main St.","South Bend","IN","(M)","Bars/Clubs",1965,NA,-86.251492,41.6773787,"Google Verified Location",NA,NA,NA,"1965-IN-0092"
"Blue note","","126 N. Main St.","South Bend","IN","(M)","Bars/Clubs",1968,NA,-86.251492,41.6773787,"Google Verified Location",NA,NA,NA,"1968-IN-0093"
"Blue note","","126 N. Main St.","South Bend","IN","(M)","Bars/Clubs",1966,NA,-86.251492,41.6773787,"Google Verified Location",NA,NA,NA,"1966-IN-0094"
"Blue note","","126 N. Main St.","South Bend","IN","(M)","Bars/Clubs",1970,NA,-86.251492,41.6773787,"Google Verified Location",NA,NA,NA,"1970-IN-0095"
"Blue note","","126 N. Main St.","South Bend","IN","(M)","Bars/Clubs",1969,NA,-86.251492,41.6773787,"Google Verified Location",NA,NA,NA,"1969-IN-0096"
"Body Works","(Baths)","303 N. Senate Ave.","Indianapolis","IN","(*)","Baths",1980,NA,-86.1629079,39.7717089,"Google Verified Location",NA,NA,NA,"1980-IN-0097"
"Body Works","(Baths)","303 N. Senate Ave.","Indianapolis","IN","(*)","Baths",1979,NA,-86.1629079,39.7717089,"Google Verified Location",NA,NA,NA,"1979-IN-0098"
"Brick Bar","(Sleazy) (G in back room)","1814 W. Main","Ft. Wayne","IN","(M),(G)","Bars/Clubs",1979,NA,-85.1659973,41.0787496,"Google Verified Location",NA,NA,NA,"1979-IN-0099"
"Brick Bar","(G in back room)","1814 W. Main ","Ft. Wayne","IN","(M),(G)","Bars/Clubs",1978,NA,-85.1659973,41.0787496,"Google Verified Location",NA,NA,NA,"1978-IN-0100"
