"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Poor Richard's Pub","","Shore Rd. US Hwy. 1","Ogunquit","ME","(M),(PE),(R),(E)","Restaurant",1978,NA,-70.5984074,43.2477192,"Google Verified Location",NA,NA,NA,"1978-ME-0138"
"Poor Richard's Pub","(Piano bar)","Shore Rd. (U.S. Highway 1)","Ogunquit","ME","(M),(PE),(R)","Restaurant,Bars/Clubs",1977,NA,-70.596076,43.24523,"Verified Location",NA,NA,NA,"1977-ME-0139"
"Ray's","","29 Water St.","Augusta","ME","","Bars/Clubs",1973,NA,-69.7732719,44.3201734,"Google Verified Location",NA,NA,NA,"1973-ME-0140"
"Ray's","","29 Water","Augusta","ME","","Bars/Clubs",1968,NA,-69.7732719,44.3201734,"Google Verified Location",NA,NA,NA,"1968-ME-0141"
"Ray's","","29 Water St.","Augusta","ME","(M)","Bars/Clubs",1974,NA,-69.7732719,44.3201734,"Google Verified Location",NA,NA,NA,"1974-ME-0142"
"Ray's","","29 Water St.","Augusta","ME","","Bars/Clubs",1972,NA,-69.7732719,44.3201734,"Google Verified Location",NA,NA,NA,"1972-ME-0143"
"Ray's","","29 Water St.","Augusta","ME","","Bars/Clubs",1971,NA,-69.7732719,44.3201734,"Google Verified Location",NA,NA,NA,"1971-ME-0144"
"Ray's","","29 Water St.","Augusta","ME","(M)","Bars/Clubs",1976,NA,-69.7732719,44.3201734,"Google Verified Location",NA,NA,NA,"1976-ME-0145"
"Ray's","","29 Water St.","Augusta","ME","","Bars/Clubs",1970,NA,-69.7732719,44.3201734,"Google Verified Location",NA,NA,NA,"1970-ME-0146"
"Ray's ","","29 Water","Augusta","ME","","Bars/Clubs",1969,NA,-69.7732719,44.3201734,"Google Verified Location",NA,NA,NA,"1969-ME-0147"
"Ray's Riverview","(Nights - WE)","29 Water St.","Augusta","ME","(M),(R),(WE),(*)","Restaurant",1977,NA,-69.7732719,44.3201734,"Google Verified Location",NA,NA,NA,"1977-ME-0148"
"Red Carpet Club","(Disco) (Route 9)","95 West Grand Ave.","Old Orchard Beach","ME","(YC),(D),(*)","Bars/Clubs",1977,NA,-70.3798607,43.5091074,"Google Verified Location",NA,NA,NA,"1977-ME-0149"
"Riverview","","29 Water St.","Augusta","ME","(M),(R),(RT),(WE),(*)","Bars/Clubs,Restaurant",1976,NA,-69.7732719,44.3201734,"Google Verified Location",NA,NA,NA,"1976-ME-0150"
"Roland's","","413 A Cumberland Ave.","Portland","ME","(*)","Bars/Clubs",1971,NA,-70.2645269,43.6561324,"Google Verified Location",NA,NA,NA,"1971-ME-0151"
"Roland's ","","413 A Cumberland","Portland","ME","(YC),(D),(S),(*)","Bars/Clubs",1974,NA,-70.2645269,43.6561324,"Google Verified Location",NA,NA,NA,"1974-ME-0152"
"Roland's ","","413 A Cumberland","Portland","ME","(*)","Bars/Clubs",1973,NA,-70.2645269,43.6561324,"Google Verified Location",NA,NA,NA,"1973-ME-0153"
"Roland's ","","413 A Cumberland","Portland","ME","(*)","Bars/Clubs",1972,NA,-70.2645269,43.6561324,"Google Verified Location",NA,NA,NA,"1972-ME-0154"
"Roland's Tavern","(Some G) (Sundays 1 p.m. to midnight)","413 A Cumberland Ave.","Portland","ME","(*),(D),(S),(G)","Bars/Clubs",1978,NA,-70.2645269,43.6561324,"Google Verified Location",NA,NA,NA,"1978-ME-0155"
"Roland's Tavern","(Some G) (Maine's best known bar)","413 A Cumberland Ave.","Portland","ME","(D),(S),(G),(*)","Bars/Clubs",1976,NA,-70.2645269,43.6561324,"Google Verified Location",NA,NA,NA,"1976-ME-0156"
"Roland's Tavern","(Some G) (Sundays from 1 PM to midnight - ask Mark about 2 level disco on Oak St. planned for Spring or Summer of '76)","413 A Cumberland Ave.","Portland","ME","(*),(G),(D),(S)","Bars/Clubs",1977,NA,-70.2645269,43.6561324,"Google Verified Location",NA,NA,NA,"1977-ME-0157"
"Roland's Tavern","(Sun. 1 pm - midnight)","413 A Cumberland Ave.","Portland","ME","(D),(E),(*)","Bars/Clubs",1980,NA,-70.2645269,43.6561324,"Google Verified Location",NA,NA,NA,"1980-ME-0158"
"Roland's Tavern","(Some G) (Sun. 1 p.m. midnight) ","413 A Cumberland Ave.","Portland","ME","(D),(S),(G),(*)","Bars/Clubs",1979,NA,-70.2645269,43.6561324,"Google Verified Location",NA,NA,NA,"1979-ME-0159"
"Rook & Pawn","(Sundays only)","High & Spring ","Portland","ME","(M)","Bars/Clubs",1978,NA,-70.28936,43.680523,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-ME-0160"
"Rook & Pawn","(Sundays only)","Forest Ave.","Portland","ME","(M)","Bars/Clubs",1977,NA,-70.28936,43.680523,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-ME-0161"
"Sports' Man Athletic Club","(Some L) (Liquor) (Show address book for adm.)","18 Canal St. nr. Main","Lewiston","ME","(YC),(D),(L),(P),(PT),(*)","Bars/Clubs",1980,NA,-70.2185063,44.0983312,"Google Verified Location",NA,NA,NA,"1980-ME-0162"
"Stage Door","(Sunday brunch)","Route 1","Wells","ME","(YC),(D),(R),(*)","Restaurant,Bars/Clubs",1976,NA,-70.580521,43.322233,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-ME-0163"
"State Theatre II","","","Portland","ME","Cruisy Area","Cruising Areas,Theatre",1980,NA,-70.263684,43.653982,"Verified Location",NA,NA,NA,"1980-ME-0164"
"Sybil's","","135 Middle St.","Portland","ME","(M)","Bars/Clubs",1980,NA,-70.2532667,43.6586583,"Google Verified Location",NA,NA,NA,"1980-ME-0165"
"Sybil's","(Disco) (Open till 4 a.m. WE)","135 Middle St.","Portland","ME","(M),(YC),(D)","Bars/Clubs",1978,NA,-70.2532667,43.6586583,"Google Verified Location",NA,NA,NA,"1978-ME-0166"
"The Oaks","off Park Ave. (HOT)","","Portland","ME","(AYOR),Cruisy Area,(HOT)","Cruising Areas",1979,NA,-70.272969,43.656371,"Verified Location",NA,NA,NA,"1979-ME-0167"
"The Oaks","off Park Ave.","","Portland","ME","Cruisy Area,(AYOR)","Cruising Areas",1980,NA,-70.272969,43.656371,"Verified Location",NA,NA,NA,"1980-ME-0168"
"The Tavern","(Sundays only)","Agamenticus Rd.","Ogunquit","ME","(*)","Bars/Clubs",1978,NA,-70.6051378,43.2420342,"Google Verified Location",NA,NA,NA,"1978-ME-0169"
"The Tavern ","(Sundays only)","Agamenticus Rd.","Ogunquit","ME","(*)","Bars/Clubs",1979,NA,-70.6051378,43.2420342,"Google Verified Location",NA,NA,NA,"1979-ME-0170"
"The Tavern at Clay Hill Farm","(Very M) (Reservations required)","2 mi. W. on Agamenticus Rd.","Ogunquit","ME","(M),(R)","Restaurant",1980,NA,-70.627946,43.227716,"Verified Location",NA,NA,NA,"1980-ME-0171"
"Top of the East","Sheraton-Eastland Hotel","157 High St.","Portland","ME","(M)","Bars/Clubs,Hotel",1973,NA,-70.2640089,43.6549156,"Google Verified Location",NA,NA,NA,"1973-ME-0172"
"Top of the East","Sheraton-Eastland Hotel","157 High St.","Portland","ME","(M)","Bars/Clubs,Hotel",1975,NA,-70.2640089,43.6549156,"Google Verified Location",NA,NA,NA,"1975-ME-0173"
"Top of the East","Sheraton-Eastland Hotel","157 High St.","Portland","ME","(M)","Bars/Clubs,Hotel",1974,NA,-70.2640089,43.6549156,"Google Verified Location",NA,NA,NA,"1974-ME-0174"
"Treasure Chest","(Books)","613 Congress St.","Portland","ME","(M)","Book Store",1980,NA,-70.2638777,43.6539103,"Google Verified Location",NA,NA,NA,"1980-ME-0175"
"Treasure Chest","(Books)","613 Congress St.","Portland","ME","(M)","Book Store",1979,NA,-70.2638777,43.6539103,"Google Verified Location",NA,NA,NA,"1979-ME-0176"
"Valerie's","","U.S. Hwy. 1","Ogunquit","ME","","Bars/Clubs",1973,NA,-70.598622,43.246835,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1973-ME-0177"
"Valerie's","(Piano bar only)","At the Crossroads","Ogunquit","ME","(M),(R)","Restaurant",1980,NA,-70.600963,43.240212,"Google Verified Location",NA,NA,NA,"1980-ME-0178"
"Valerie's","(Bar only)","At the Crossroads","Ogunquit","ME","(M),(R)","Restaurant,Bars/Clubs",1979,NA,-70.600963,43.240212,"Google Verified Location",NA,NA,NA,"1979-ME-0179"
"Valerie's","(Bar only) at Crossroads","","Ogunquit","ME","(R),(*)","Bars/Clubs,Restaurant",1977,NA,-70.598622,43.246835,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-ME-0180"
"Valerie's","","U.S. Hwy. 1","Ogunquit","ME","","Bars/Clubs",1975,NA,-70.598622,43.246835,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-ME-0181"
"Valerie's","(bar only) At crossroads (U.S. Hwy. 1)","","Ogunquit","ME","(M),(R)","Restaurant,Bars/Clubs",1976,NA,-70.598622,43.246835,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-ME-0182"
"Valerie's","","US Hwy. 1","Ogunquit","ME","","Bars/Clubs",1974,NA,-70.598622,43.246835,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1974-ME-0183"
"Valerie's ","(Bar only)","At the Crossroads","Ogunquit","ME","(M),(R)","Restaurant",1978,NA,-70.600963,43.240212,"Google Verified Location",NA,NA,NA,"1978-ME-0184"
"Vicinity of Sleepers Clothing Store","","","Bangor","ME","Cruisy Area","Cruising Areas",1979,NA,-68.748712,44.829992,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-ME-0185"
"Vicinity of Sleepers Clothing Store","","","Bangor","ME","Cruisy Area","Cruising Areas",1978,NA,-68.748712,44.829992,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-ME-0186"
"Vicinity of Sleepers Clothing Store","","","Bangor","ME","Cruisy Area","Cruising Areas",1977,NA,-68.748712,44.829992,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-ME-0187"
"Victinity of Sleepers Clothing Store","","","Bangor","ME","Cruisy Area","Cruising Areas",1980,NA,-68.748712,44.829992,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-ME-0188"
"Wayne's Country ","(Books, ect.)","61 Forest Ave.","Portland","ME","","Book Store",1978,NA,-70.264412,43.6563313,"Google Verified Location",NA,NA,NA,"1978-ME-0189"
"Wayne's Country I","(Books, ect.) (Peep shows) (Cruisy) ('Wild Back Room!) ","61 Forest Ave.","Portland","ME","(*)","Book Store,Cruising Areas",1980,NA,-70.264412,43.6563313,"Google Verified Location",NA,NA,NA,"1980-ME-0190"
"Wayne's Country I","(Books, ect.)","61 Forest Ave.","Portland","ME","(*)","Book Store",1979,NA,-70.264412,43.6563313,"Google Verified Location",NA,NA,NA,"1979-ME-0191"
"Wayne's Country II","(Books n' things)","10 Union St.","Portland","ME","","Book Store",1979,NA,-70.2550662,43.655149,"Google Verified Location",NA,NA,NA,"1979-ME-0192"
"Yellow Monkey Guest House","","44 Main St.","Ogunquit","ME","(H)","Hotel",1980,NA,-70.6011116,43.2407953,"Google Verified Location",NA,NA,NA,"1980-ME-0193"
