ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,notes,dateadded,lastmodified,full.address,lon,lat,geoAddress,status
OR399,Eros Theatre,,,Portland,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-122.6767274,45.5168905,"314 sw taylor st, portland, or 97204, usa",Geocoded
OR400,Rooster Rock St. Park,"'B.A.' Beach - E. end, 30 mi. E of Portland",,Portland,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-122.236468,45.546833,unclear_coded_by_hand,Found
OR401,Washington Park,by Lewis & Clark monument,,Portland,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-122.701431,45.521311,unclear_coded_by_hand,Found
OR402,Yamhill ('Camp St.'),,betw. 3rd & 4th,Portland,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,"betw. 3rd & 4th, OR",-122.676306,45.517558,unclear_coded_by_hand,Found
OR403,Bob's Adult Book Store ,,1389 Broadway N.E. ,Salem,OR,,Book Store,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"1389 Broadway N.E. , Salem, OR",-123.0309783,44.9526441,"1389 broadway st ne, salem, or 97301, usa",Geocoded
OR404,Tara's Pub ,(Some G) ,2290 Front N.E.,Salem,OR,"(D),(G),(PT)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"2290 Front N.E., Salem, OR",-123.033601,44.962111,"2290 front st ne, salem, or 97301, usa",Geocoded
OR405,Wooden Shoe ,,1391 Broadway ,Salem,OR,(D),Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"1391 Broadway , Salem, OR",-123.0309526,44.9527335,"1391 broadway st ne, salem, or 97301, usa",Geocoded
OR406,Bus Depot,,,Salem,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:46am,", OR",-123.028211,44.932419,unclear_coded_by_hand,Found
OR407,'Rest Stops' on I-5,betw. Salem & Portland - also betw. Salem & Albany (both sides- discretion),,Salem,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:46am,", OR",-123.035096,44.942898,unclear_coded_by_hand,General Coordinates Used
OR408,T-Room beneath turn-around on Seaside Beach,(Summers),,Seaside,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-123.930221,45.991871,unclear_coded_by_hand,Found
OR409,VIllage Commons Tavern ,(Disco),66 E. Main ,Ashland,OR,"(M),(D),(WE),(*)",Bars/Clubs,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"66 E. Main , Ashland, OR",-122.7143454,42.1966472,"66 e main st, ashland, or 97520, usa",Geocoded
OR410,Lithia Park T-Room & Lobby,(late nights),,Ashland,OR,Cruisy Area,Cruising Areas,1980,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-122.718201,42.192284,unclear_coded_by_hand,Found
OR411,Captain's Cabin ,(T-Room & Lobby) Tioga Hotel ,257 N. Broadway ,Coos Bay,OR,"(M),(OC)","Hotels,Bars/Clubs",1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"257 N. Broadway , Coos Bay, OR",-124.2133102,43.3690057,"257 n broadway, coos bay, or 97420, usa",Geocoded
OR412,Oregon C.C.,Empire Lake,,Coos Bay,OR,Cruisy Area,Cruising Areas,1980,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-124.254266,43.395175,unclear_coded_by_hand,Found
OR413,Pony Village Shopping Center,upstairs T-Room,,Coos Bay,OR,Cruisy Area,Cruising Areas,1980,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-124.23426,43.404395,unclear_coded_by_hand,Found
OR414,O.S.U.,Home Economics Bldg. (3rd floor T-Room) & Student Union (basement T-Room),,Corvallis,OR,Cruisy Area,Cruising Areas,1980,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-123.279444,44.563781,unclear_coded_by_hand,Found
OR415,Cassady's ,(Disco) Eugene Hotel (upstairs),222 E. Broadway ,Eugene,OR,"(*),(YC),(D)","Bars/Clubs,Hotels",1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"222 E. Broadway , Eugene, OR",-123.0893147,44.0496351,"222 e broadway, eugene, or 97401, usa",Geocoded
OR416,Climax Book Store ,,60 W. 13th St. ,Eugene,OR,,Book Store,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"60 W. 13th St. , Eugene, OR",-123.0936841,44.0452829,"60 w 13th ave, eugene, or 97401, usa",Geocoded
OR417,He & She Bookstore ,,288 River Rd. ,Eugene,OR,(M),Book Store,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"288 River Rd. , Eugene, OR",-123.1179424,44.0647758,"288 river rd, eugene, or 97404, usa",Geocoded
OR418,Riviera Room ,(many L),39 W. 10th St. ,Eugene,OR,"(*),(D),(L)",Bars/Clubs,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"39 W. 10th St. , Eugene, OR",-123.0933462,44.0488139,"39 w 10th ave, eugene, or 97401, usa",Geocoded
OR419,Skinner Butte Park,,,Eugene,OR,"(AYOR),Cruisy Area",Cruising Areas,1980,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-123.096405,44.06094,unclear_coded_by_hand,Found
OR420,U. of Oregon - Library,1st floor T-Room,,Eugene,OR,Cruisy Area,Cruising Areas,1980,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-123.077729,44.04319,unclear_coded_by_hand,Found
OR421,'Rest Stop' on I-5,3 mi. N. (Both sides),,Grants Pass,OR,Cruisy Area,Cruising Areas,1980,checked,,4/16/2020 12:52pm,7/20/2020 9:46am,", OR",-123.328392,42.439007,unclear_coded_by_hand,General Coordinates Used
OR422,Klamath Falls Gay Union ,,428 S. 9th St. ,Klamath Falls,OR,,Business,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"428 S. 9th St. , Klamath Falls, OR",-121.7773211,42.2247574,"428 s 9th st, klamath falls, or 97601, usa",Geocoded
OR423,Lighthouse Bar,(inquire locally),,Klamath Falls,OR,(M),Bars/Clubs,1980,checked,,4/16/2020 12:52pm,4/16/2020 3:02pm,", OR",-121.78167,42.224867,unclear_coded_by_hand,General Coordinates Used
OR424,Over-the-Waves ,(Late nights- summers only) ,2945 N.W. Jetty,Lincoln City,OR,"(M),(R)",Restaurant,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"2945 N.W. Jetty, Lincoln City, OR",-124.0135461,44.9868222,"2945 nw jetty ave, lincoln city, or 97367, usa",Geocoded
OR425,Medford Hotel & Barbary Coast Bar,(looks promising) ,406 W. Main ,Medford,OR,"(M),(H),(W)","Hotels,Bars/Clubs",1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa",Geocoded
OR426,'Rest Stop',5 mi. S. (late nights),,Medford,OR,Cruisy Area,Cruising Areas,1980,checked,,4/16/2020 12:52pm,7/20/2020 9:46am,", OR",-122.875595,42.326515,unclear_coded_by_hand,General Coordinates Used
OR427,Small park adj. to Fairgrounds,,,Medford,OR,Cruisy Area,Cruising Areas,1980,checked,approximate location,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-122.913639,42.387315,unclear_coded_by_hand,General Coordinates Used
OR428,Yaquina Bay St. Park,,,Newport,OR,Cruisy Area,Cruising Areas,1980,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-124.064766,44.62423,unclear_coded_by_hand,Found
OR429,Club Continental ,(Baths for men- 'tops' in Oregon'),531 S.W. Park Ave. ,Portland,OR,"(*),(P),(YC)",Bars/Clubs,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"531 S.W. Park Ave. , Portland, OR",-122.680208,45.5206783,"531 sw park ave, portland, or 97205, usa",Geocoded
OR430,Dahl & Penne ,"(Liquor)(Some W, SM, OC, you name it, they have it)(Cruisy)(Snacks)",604 S.W. 2nd at Alder,Portland,OR,"(*),(W),(SM),(OC),Cruisy Area,(PT),(D)","Cruising Areas,Bars/Clubs",1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"604 S.W. 2nd at Alder, Portland, OR",-122.674179,45.518676,unclear_coded_by_hand,Found
OR431,Darcelle XV Tavern ,"(Some L, 'Drags')(Touristy)",208 N.W. 3rd St. ,Portland,OR,"(S),(WE),(L),(M)",Bars/Clubs,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"208 N.W. 3rd St. , Portland, OR",-122.6729315,45.5247845,"208 nw 3rd ave, portland, or 97209, usa",Geocoded
OR432,Denny's,,4th & Lincoln,Portland,OR,"(M),(R),(C),(AH)",Restaurant,1980,checked,,4/16/2020 12:52pm,4/16/2020 3:14pm,"4th & Lincoln, OR",-122.681948,45.508118,unclear_coded_by_hand,Found
OR433,Embers Lounge ,(Liquor)(Sun. Brunch),739 S.W. Park ,Portland,OR,"(R),(E),(*),(C),(AH)",Restaurant,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"739 S.W. Park , Portland, OR",-122.680991,45.5194686,"739 sw park ave, portland, or 97205, usa",Geocoded
OR434,Family Zoo ,,820 S.W. Oak,Portland,OR,"(HIP),(W),(YC),(*)",Bars/Clubs,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"820 S.W. Oak, Portland, OR",-122.6797505,45.5224094,"820 sw oak st, portland, or 97205, usa",Geocoded
OR435,Focal Point Tavern ,,729 S.W. 9th Ave. ,Portland,OR,"(*),(YC),(PT),(C),(AH),(WE)",Bars/Clubs,1980,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"729 S.W. 9th Ave. , Portland, OR",-122.681678,45.5196915,"729 sw 9th ave, portland, or 97205, usa",Geocoded
OR436,Hamburger Mary's ,,840 S.W. Park ,Portland,OR,"(M),(HIP),(R),(C)",Restaurant,1980,NA,NA,4/17/2020 5:18pm,7/27/2020 1:14pm,"840 S.W. Park , Portland, OR",-122.6807316,45.5187649,"840 sw park ave, portland, or 97205, usa",Geocoded
OR437,Hot Patata,,5842 S.E. Foster Rd. ,Portland,OR,"(M),(R)",Restaurant,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"5842 S.E. Foster Rd. , Portland, OR",-122.602979,45.4925408,"5842 se foster rd, portland, or 97206, usa",Geocoded
OR438,Hot Patata,,13th & Morrison ,Portland,OR,"(M),(R)",Restaurant,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"13th & Morrison , Portland, OR",-122.652608,45.5172,"621 e 13th st, bartlesville, ok 74003, usa",Geocoded
OR439,Hardtimes Adult Books,,926 S.W. 3rd Ave. ,Portland,OR,(*),Book Store,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"926 S.W. 3rd Ave. , Portland, OR",-122.6760788,45.5163379,"926 sw 3rd ave, portland, or 97204, usa",Geocoded
OR440,J & J Tavern ,(Some W),1719 W. Burnside ,Portland,OR,(W),Bars/Clubs,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"1719 W. Burnside , Portland, OR",-122.6886867,45.5231052,"1719 w burnside st, portland, or 97209, usa",Geocoded
OR441,Kachina Lounge ,(Disco)(Liquor) ,1217 S.W. Stark St. ,Portland,OR,"(R),(PT),(D)",Restaurant,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"1217 S.W. Stark St. , Portland, OR",-122.6744733,45.5205399,"1217 sw harvey milk st, portland, or 97205, usa",Geocoded
OR442,M.C.C.,,N.E. 24th & Broadway,Portland,OR,,Church,1980,checked,,4/17/2020 5:19pm,4/17/2020 5:24pm,"N.E. 24th & Broadway, OR",-122.641181,45.535104,unclear_coded_by_hand,Found
OR443,Majestic Hotel Club Baths ,,303 S.W. 12th Ave. ,Portland,OR,,"Baths,Hotels",1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"303 S.W. 12th Ave. , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa",Geocoded
OR444,Mildred's Palace ,(No booze)(Disco),918 S.W. Yamhill,Portland,OR,"(YC),(D),(AH),(WE),(*)",Bars/Clubs,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"918 S.W. Yamhill, Portland, OR",-122.6818575,45.5189426,"pythian building, 918 sw yamhill st, portland, or 97205, usa",Geocoded
OR445,Olympic Steam Baths,Uptown (Open 24 hrs.)(Massages),531 S.W. 12th Ave. ,Portland,OR,,Baths,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"531 S.W. 12th Ave. , Portland, OR",-122.6839493,45.5214476,"531 sw 12th ave, portland, or 97205, usa",Geocoded
OR446,Other Inn ,,242 S.W. Alder ,Portland,OR,"(OC),(W),(SM),(PT)",Bars/Clubs,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa",Geocoded
OR447,Rafter's,"(Disco)(Liquor)('Super bar' & light show- enter thru 'The Embers', then upstairs)",Park & Yamhill,Portland,OR,"(*),(YC),(D)",Bars/Clubs,1980,checked,,4/17/2020 5:19pm,4/17/2020 5:30pm,"Park & Yamhill, OR",-122.680947,45.518922,unclear_coded_by_hand,Found
OR448,Rhondee ,(Liquor),1014 S.W. Stark St. ,Portland,OR,"(R),(D),(PT)",Restaurant,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"1014 S.W. Stark St. , Portland, OR",-122.6816169,45.522011,"1014 sw harvey milk st, portland, or 97205, usa",Geocoded
OR449,Roxy Hearts ,(Lunches)(No booze) ,1211 S.W. Stark ,Portland,OR,(R),Restaurant,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"1211 S.W. Stark , Portland, OR",-122.6832923,45.5228477,"1211 sw harvey milk st, portland, or 97205, usa",Geocoded
OR450,Rising Moon,(L only),413 W. Burnside ,Portland,OR,"(L),(*),(PT),(D)",Bars/Clubs,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"413 W. Burnside , Portland, OR",-122.6747541,45.5233576,"413 w burnside st, portland, or 97209, usa",Geocoded
OR451,Scorpio Adult Books,,209 S.W. Taylor ,Portland,OR,,Book Store,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"209 S.W. Taylor , Portland, OR",-122.6754214,45.5168655,"209 sw taylor st, portland, or 97204, usa",Geocoded
OR452,Sin City Adult Books,,838 S.W. 3rd Ave. ,Portland,OR,,Book Store,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"838 S.W. 3rd Ave. , Portland, OR",-122.6758199,45.517044,"1000-838 sw 3rd ave, portland, or 97204, usa",Geocoded
OR453,Tavern ,('Half Moon')(Good days)(Some W),122 S.W. Yamhill,Portland,OR,"(*),(W),(PT)",Bars/Clubs,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"122 S.W. Yamhill, Portland, OR",-122.6742903,45.5171234,"122 sw yamhill st, portland, or 97204, usa",Geocoded
OR454,Tom Kat Theatre,,425 S.W. Glisson ,Portland,OR,,Theatre,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"425 S.W. Glisson , Portland, OR",-122.6750261,45.5051064,"portland, or, usa",Geocoded
OR455,U.S. Adult Book Store ,,628 E. Burnside ,Portland,OR,,Book Store,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"628 E. Burnside , Portland, OR",-122.658999,45.5228357,"628 e burnside st, portland, or 97214, usa",Geocoded
OR456,Varsity Tavern,,S.E. 35th Pl. & Division,Portland,OR,"(R),(PT)",Restaurant,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"S.E. 35th Pl. & Division, Portland, OR",-122.6272623,45.5019444,"se 35th pl, portland, or, usa",Geocoded
OR457,Wilde Oscar's ,(Patio),318 S.W. 3rd Ave. ,Portland,OR,"(PT),(R)",Restaurant,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"318 S.W. 3rd Ave. , Portland, OR",-122.6741189,45.5205558,"318 sw 3rd ave, portland, or 97204, usa",Geocoded
OR458,Rooster Rock St. Park,"'B.A.' Beach- E. end, 30 mi. E of Portland",,Portland,OR,Cruisy Area,Cruising Areas,1980,checked,,4/17/2020 5:19pm,7/20/2020 9:47am,", OR",-122.236468,45.546833,unclear_coded_by_hand,Found
OR459,Washington Park,by Lewis & Clark Monument,,Portland,OR,Cruisy Area,Cruising Areas,1980,checked,,4/17/2020 5:19pm,7/20/2020 9:47am,", OR",-122.701431,45.521311,unclear_coded_by_hand,Found
OR460,Yamhill ('Camp St.'),,betw. 3rd & 4th,Portland,OR,Cruisy Area,Cruising Areas,1980,checked,,4/17/2020 5:19pm,7/20/2020 9:47am,"betw. 3rd & 4th, OR",-122.676306,45.517558,unclear_coded_by_hand,Found
OR461,Bob's Adult Book Store ,,1389 Broadway N.E.,Salem,OR,,Book Store,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"1389 Broadway N.E., Salem, OR",-123.0309783,44.9526441,"1389 broadway st ne, salem, or 97301, usa",Geocoded
OR462,Wooden Shoe ,,1391 Broadway,Salem,OR,(D),Bars/Clubs,1980,NA,NA,4/17/2020 5:19pm,7/27/2020 1:14pm,"1391 Broadway, Salem, OR",-123.0309526,44.9527335,"1391 broadway st ne, salem, or 97301, usa",Geocoded
OR463,Bus Depot,,,Salem,OR,Cruisy Area,Cruising Areas,1980,checked,,4/17/2020 11:43pm,7/20/2020 9:46am,", OR",-123.028211,44.932419,unclear_coded_by_hand,Found
OR464,'Rest Stops' on I-5,between Salem & Portland- also betw. Salem & Albany(both sides- discretion),,Salem,OR,Cruisy Area,Cruising Areas,1980,checked,,4/17/2020 11:43pm,7/20/2020 9:46am,", OR",-123.035096,44.942898,unclear_coded_by_hand,General Coordinates Used
OR465,Cannon Beach,10 mi. S. (Summers only),,Seaside,OR,Cruisy Area,Cruising Areas,1980,checked,,4/17/2020 11:43pm,7/20/2020 9:46am,", OR",-123.961527,45.891774,unclear_coded_by_hand,Found
OR466,T-Room beneth turn-around on Seaside Beach,(Summers),,Seaside,OR,Cruisy Area,Cruising Areas,1980,checked,,4/17/2020 11:43pm,7/20/2020 9:47am,", OR",-123.930221,45.991871,unclear_coded_by_hand,Found
