ID,title,description,streetaddress,city,amenityfeatures,type,state,Year,unclearaddress,notes,dateadded,lastmodified,full.address,lon,lat,geoAddress,status
WI102,Finale,(2 floors),808 E. Center St.,Milwaukee,"(D),(PT)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"808 E. Center St., Milwaukee, ",-87.9011827,43.0676339,"808 e center st, milwaukee, wi 53212, usa",Geocoded
WI103,Hideaway,,819 S. 2nd St.,Milwaukee,(D),Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"819 S. 2nd St., Milwaukee, ",-87.9128899,43.0227415,"819 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI104,Kisses,(Current 'top' disco) (Some G) (2 floors),132 E. Juneay,Milwaukee,"(*),(YC),(D),(G)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"132 E. Juneay, Milwaukee, ",-87.9119775,43.0459671,"132 e juneau ave, milwaukee, wi 53202, usa",Geocoded
WI105,Leaded Shade,,157 S. 1st St.,Milwaukee,"(G),(D),(R),(PT)","Restaurant,Bars/Clubs",WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"157 S. 1st St., Milwaukee, ",-87.9113572,43.0297315,"157 s 1st st, milwaukee, wi 53204, usa",Geocoded
WI106,Le Club Finlandia,(Baths),707 E. Knapp,Milwaukee,,Baths,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"707 E. Knapp, Milwaukee, ",-87.9032533,43.0467591,"707 e knapp st, milwaukee, wi 53202, usa",Geocoded
WI107,M.C.C.,,2308 E. Belleview Pl.,Milwaukee,,Church,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"2308 E. Belleview Pl., Milwaukee, ",-87.8814278,43.0662863,"2308 e belleview pl, milwaukee, wi 53211, usa",Geocoded
WI108,M & M,,124 Water at Erie,Milwaukee,"(D),(R),(*)",Restaurant,WI,1979,checked,,3/20/2020 8:09pm,3/21/2020 12:09am,"124 Water at Erie, ",-87.909238,43.031955,unclear_coded_by_hand,Found
WI109,Mint,,422 W. State St.,Milwaukee,"(OC),(RT),(B)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"422 W. State St., Milwaukee, ",-87.9164092,43.0429265,"422 w state st, milwaukee, wi 53203, usa",Geocoded
WI110,Mr. Ric's,(Cl.Sun.),714 N. Broadway,Milwaukee,(R),Restaurant,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"714 N. Broadway, Milwaukee, ",-87.9075798,43.0390647,"714 n broadway, milwaukee, wi 53202, usa",Geocoded
WI111,On Broadway Health Club,(the old 'Factory' or 'Inferno' is supposedly opening in early '78 as (P) (Baths) (Sauna) (Gym) (D) & (Liquor) (Should be a winner),158 N. Broadway,Milwaukee,"(P),(D)","Bars/Clubs,Baths",WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"158 N. Broadway, Milwaukee, ",-87.9066247,43.0317884,"158 n broadway, milwaukee, wi 53202, usa",Geocoded
WI112,Oregon House,,235 S. 2nd St.,Milwaukee,,Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"235 S. 2nd St., Milwaukee, ",-87.9128899,43.0285834,"235 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI113,Our Way,(C-AH),500 S. 5th Virginia,Milwaukee,"(M),(R),(C),(AH)",Restaurant,WI,1979,NA,,3/20/2020 11:46pm,3/21/2020 12:09am,"500 S. 5th Virginia, Milwaukee, ",-87.9167021,43.026061,"500 s 5th st, milwaukee, wi 53204, usa",Geocoded
WI114,Paradise Adult Books & Movies,,225 N. Water St.,Milwaukee,,Book Store,WI,1979,NA,,3/20/2020 11:46pm,3/21/2020 12:09am,"225 N. Water St., Milwaukee, ",-87.9093872,43.0331806,"225 n water st, milwaukee, wi 53202, usa",Geocoded
WI115,Rainbow Grille,(Sun. brunch),814 S. 2nd St.,Milwaukee,"(R),(E),(*)",Restaurant,WI,1979,NA,,3/20/2020 11:46pm,3/21/2020 12:09am,"814 S. 2nd St., Milwaukee, ",-87.9123152,43.0228069,"814 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI116,Sugar Shack,,135 E. National,Milwaukee,(G),Bars/Clubs,WI,1979,NA,,3/20/2020 11:46pm,3/21/2020 12:09am,"135 E. National, Milwaukee, ",-87.9100927,43.02307,"135 e national ave, milwaukee, wi 53204, usa",Geocoded
WI117,Ten Hundred East,(looking up),1000 E. North St.,Milwaukee,(D),Bars/Clubs,WI,1979,NA,,3/20/2020 11:46pm,3/21/2020 12:09am,"1000 E. North St., Milwaukee, ",-87.8990555,43.060336,"1000 e north ave, milwaukee, wi 53212, usa",Geocoded
WI118,This is it,,418 E. Wells St.,Milwaukee,"(*),(D)",Bars/Clubs,WI,1979,NA,,3/20/2020 11:46pm,3/21/2020 12:09am,"418 E. Wells St., Milwaukee, ",-87.9060209,43.0414743,"418 e wells st, milwaukee, wi 53202, usa",Geocoded
WI119,Wreck Room,"(Some SM, W,) (Cruisy)",266 E. Erie St.,Milwaukee,"(*),(SM),(W),(D),(PT)","Cruising Areas,Bars/Clubs",WI,1979,NA,,3/20/2020 11:46pm,3/21/2020 12:09am,"266 E. Erie St., Milwaukee, ",-87.9075636,43.0312555,"266 e erie st, milwaukee, wi 53202, usa",Geocoded
WI120,Your Place,,813 S. 1st St.,Milwaukee,"(D),(PT),(*)",Bars/Clubs,WI,1979,NA,,3/20/2020 11:46pm,3/21/2020 12:09am,"813 S. 1st St., Milwaukee, ",-87.9115871,43.0228695,"813 s 1st st, milwaukee, wi 53204, usa",Geocoded
WI121,Amtrak Turboliners,betw. Chicago & Milwaukee,,Milwaukee,"(WE),Cruisy Area",Cruising Areas,WI,1979,checked,,3/20/2020 11:46pm,3/21/2020 12:09am,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI122,Astor St.,betw. Juneau & Kilbourne,,Milwaukee,Cruisy Area,Cruising Areas,WI,1979,checked,,3/20/2020 11:46pm,3/21/2020 12:09am,", ",-87.89961,43.044456,unclear_coded_by_hand,Found
WI123,Bradford Beach & Drive in,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1979,checked,,3/20/2020 11:46pm,3/21/2020 12:09am,", ",-87.873657,43.061289,unclear_coded_by_hand,Found
WI124,Cudahy 'B.A' Beach,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1979,checked,,3/20/2020 11:46pm,3/21/2020 12:09am,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI125,Esterbrook Park,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1979,checked,,3/20/2020 11:46pm,3/21/2020 12:09am,", ",-87.905667,43.098492,unclear_coded_by_hand,Found
WI126,Juneau park,(HOT),,Milwaukee,"Cruisy Area,(HOT)",Cruising Areas,WI,1979,checked,,3/20/2020 11:46pm,4/4/2020 2:38pm,", ",-87.897312,43.044551,unclear_coded_by_hand,Found
WI127,Milwaukee Art Center,,,Milwaukee,Cruisy Area,"Cruising Areas,Organizations",WI,1979,checked,,3/20/2020 11:46pm,3/25/2020 8:44pm,", ",-87.897058,43.040073,unclear_coded_by_hand,Found
WI128,Mitchell Hall,U. of Wisc. at Milwaukee,,Milwaukee,Cruisy Area,Cruising Areas,WI,1979,checked,,3/20/2020 11:52pm,3/25/2020 8:41pm,", ",-87.878952,43.075684,unclear_coded_by_hand,Found
WI129,N. Farwell & Prospect,'Hitch-hikers',,Milwaukee,Cruisy Area,Cruising Areas,WI,1979,checked,,3/20/2020 11:52pm,3/21/2020 12:09am,", ",-87.881691,43.069455,unclear_coded_by_hand,Found
WI130,Parkway Theatre,,,Milwaukee,Cruisy Area,"Cruising Areas,Theatre",WI,1979,checked,,3/20/2020 11:52pm,3/21/2020 12:09am,", ",-87.957135,43.054204,unclear_coded_by_hand,Found
WI131,Warnimont Park 'B.A.' Beach,opp. Trinity Hospital,,Milwaukee,Cruisy Area,Cruising Areas,WI,1979,checked,,3/20/2020 11:52pm,3/21/2020 12:09am,", ",-87.846834,42.941755,unclear_coded_by_hand,Found
WI132,Wisconsin Ave.,betw. 10th & 17th,,Milwaukee,Cruisy Area,Cruising Areas,WI,1979,checked,Approximate. Pin for the middle of wisonsin between these two streets.,3/20/2020 11:52pm,3/21/2020 12:09am,", ",-87.929408,43.038909,unclear_coded_by_hand,Found
WI133,Y.M.C.A,,,Milwaukee,Cruisy Area,"Cruising Areas,Organizations",WI,1979,checked,No clue as to which location is referenced here. General coordinates for Milwaukee used.,3/20/2020 11:52pm,3/25/2020 8:47pm,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI134,Pure Pleasure Book Store,(Best to avoid),13 Washington Ave,Oshkosh,(AYOR),Book Store,WI,1979,NA,,3/21/2020 12:00am,3/21/2020 12:09am,"13 Washington Ave, Oshkosh, ",-88.5373579,44.0175618,"13 washington ave, oshkosh, wi 54901, usa",Geocoded
WI135,Menomonee Park,,,Oshkosh,Cruisy Area,Cruising Areas,WI,1979,checked,,3/21/2020 12:03am,3/21/2020 12:09am,", ",-88.516315,44.02254,unclear_coded_by_hand,Found
WI136,U. of Wisc.,Oshkosh Student Union T-Roon,,Oshkosh,Cruisy Area,"Cruising Areas,Organizations",WI,1979,checked,,3/21/2020 12:03am,3/21/2020 12:09am,", ",-88.549548,44.024818,unclear_coded_by_hand,Found
WI137,Dock by Pier IV Restaurant,,,Prairie Du Chien,Cruisy Area,Cruising Areas,WI,1979,checked,,3/21/2020 12:03am,3/21/2020 12:09am,", ",-91.14124,43.051651,unclear_coded_by_hand,General Coordinates Used
WI138,Jo'Dee's,(Some G) (Snacks) (Beer garden),2139 Racine,Racine,"(D),(*),(G)",Bars/Clubs,WI,1979,NA,,3/21/2020 12:03am,3/21/2020 12:09am,"2139 Racine, Racine, ",-87.793413,42.703094,"2139 n racine ave, chicago, il 60614, usa",Found
WI139,North Beach,(Summers),,Racine,Cruisy Area,Cruising Areas,WI,1979,checked,,3/21/2020 12:03am,3/21/2020 12:08am,", ",-87.780705,42.740079,unclear_coded_by_hand,Found
WI140,Cleo's Brown Beam Tavern,,205 W. College,Appleton,(M),Bars/Clubs,WI,1978,NA,,3/21/2020 12:03am,3/25/2020 3:40pm,"205 W. College, Appleton, ",-88.407562,44.261532,"205 w college ave, appleton, wi 54911, usa",Geocoded
WI141,Doris' Super Bar,(Some G),325 W. College,Appleton,"(D),(G),(*)",Bars/Clubs,WI,1978,NA,,3/21/2020 12:03am,3/25/2020 6:17pm,"325 W. College, Appleton, ",-88.4092427,44.261541,"325 w college ave, appleton, wi 54911, usa",Geocoded
WI142,Gail's Bar,(Some G),1101 W. Main,Green Bay,(G),Bars/Clubs,WI,1978,NA,,3/21/2020 12:03am,3/25/2020 6:17pm,"1101 W. Main, Green Bay, ",-88.1000732,44.4557808,"1101 w main ave, de pere, wi 54115, usa",Geocoded
WI143,Man Hole,"(Disco-D-Wed., Fri. & Sat.) (Some G, YC, SM)",207 S. Washington,Green Bay,"(*),(D),(PT),(YC),(SM),(G)",Bars/Clubs,WI,1978,NA,,3/21/2020 12:03am,3/25/2020 6:17pm,"207 S. Washington, Green Bay, ",-88.0172161,44.5127204,"207 s washington st, green bay, wi 54301, usa",Geocoded
WI144,Roxy Lounge,(Some G),209 Pine St.,Green Bay,"(YC),(G),(D),(*)",Bars/Clubs,WI,1978,NA,,3/21/2020 12:03am,3/25/2020 6:17pm,"209 Pine St., Green Bay, ",-88.0147992,44.5162465,"209 pine st, green bay, wi 54301, usa",Geocoded
WI145,'Rest Stop',on US 41-So. of DePere,,Green Bay,Cruisy Area,Cruising Areas,WI,1978,checked,,3/21/2020 12:03am,3/25/2020 6:17pm,", ",-88.013296,44.513319,unclear_coded_by_hand,General Coordinates Used
WI146,'Rest Stop',on Wisc. 141-eastside nr. city limits,,Green Bay,Cruisy Area,Cruising Areas,WI,1978,checked,,3/21/2020 12:03am,3/25/2020 6:17pm,", ",-88.013296,44.513319,unclear_coded_by_hand,General Coordinates Used
WI147,Red Dragon,Fairview Mall & Mart,,Janesville,"(YC),(M)",Bars/Clubs,WI,1978,checked,,3/21/2020 12:03am,3/25/2020 6:17pm,", ",-88.995981,42.691757,unclear_coded_by_hand,Found
WI148,Kenosha Steam Baths,,3504-60th St.,Kenosha,,Baths,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"3504-60th St., Kenosha, ",-87.8514073,42.581227,"3504 60th st, kenosha, wi 53144, usa",Geocoded
WI149,Shack,,10936 Sheridan Rd.,Kenosha,"(YC),(D),(*)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"10936 Sheridan Rd., Kenosha, ",-87.8236003,42.5149455,"10936 sheridan rd, pleasant prairie, wi 53158, usa",Geocoded
WI150,Down Under Club,(Disco) (G-up-stairs) Under Monogan Bridge (US Hwy 16.),787 Losey Blvd.,La Crosse,"(YC),(FFA),(*),(G)",Bars/Clubs,WI,1978,NA,Desc. has details on address,3/25/2020 3:48pm,3/25/2020 6:17pm,"787 Losey Blvd., La Crosse, ",-91.2196703,43.802859,"787 losey blvd s, la crosse, wi 54601, usa",Geocoded
WI151,Red Lion,(Some G),120 3rd Sr.,La Crosse,"(M),(G)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"120 3rd Sr., La Crosse, ",-91.2531372,43.8122994,"120 3rd st s, la crosse, wi 54601, usa",Geocoded
WI152,Back Door,"(SomeG) (Tough to locate, but worth it-use rear door)",46 N. Park at Regent,Madison,"(*),(YC),(D),(G)",Bars/Clubs,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,"46 N. Park at Regent, ",-89.401059,43.067668,unclear_coded_by_hand,Found
WI153,Barber's Closet,( Looks promising-basement below Hot L Cafe),636 W. Washington,Madison,"(M),(D)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"636 W. Washington, Madison, ",-89.3936828,43.0684457,"636 w washington ave, madison, wi 53703, usa",Geocoded
WI154,Cardinal Bar,(Some G),418 E. Wilson at Franklin,Madison,"(M),(D),(G),(YC)",Bars/Clubs,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,"418 E. Wilson at Franklin, ",-89.377195,43.075807,unclear_coded_by_hand,Found
WI155,Hot L Cafe,"(Best late, 12-3am*)",636 W. Washington,Madison,"(M),(R),(C),(*)",Restaurant,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"636 W. Washington, Madison, ",-89.3936828,43.0684457,"636 w washington ave, madison, wi 53703, usa",Geocoded
WI156,Kollege Klub,,529 N. Lake,Madison,"(M),(YC)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"529 N. Lake, Madison, ",-89.3970644,43.0756224,"529 n lake st, madison, wi 53703, usa",Geocoded
WI157,Pirate Ship,(Some RT) (Late *),116 N. Fairchild,Madison,"(OC),(RT),(*)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"116 N. Fairchild, Madison, ",-89.3874661,43.0742053,"116 n fairchild st, madison, wi 53703, usa",Geocoded
WI158,Pure Pleasure Book Store,,116 King St.,Madison,(*),Book Store,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"116 King St., Madison, ",-89.3808789,43.0748356,"116 king st, madison, wi 53703, usa",Geocoded
WI159,Fairchild St.,opp. Library nr. Square,,Madison,Cruisy Area,Cruising Areas,WI,1978,checked,approximate,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-89.386917,43.073708,unclear_coded_by_hand,Found
WI160,U. of Wisc.,Humanities Bldg & Student Union (HOT),,Madison,"Cruisy Area,(HOT)",Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,4/4/2020 2:39pm,", ",-89.412487,43.076592,unclear_coded_by_hand,Found
WI161,Advent,"(Some G, B) (C-AH)",500 S. 5th Virginia,Milwaukee,"(D),(G),(B),(PT),(C),(AH)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"500 S. 5th Virginia, Milwaukee, ",-87.9167021,43.026061,"500 s 5th st, milwaukee, wi 53204, usa",Geocoded
WI162,Antlers Hotel,(Top floor),616 N. 2nd St.,Milwaukee,"(M),(RT),(H)",Hotels,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"616 N. 2nd St., Milwaukee, ",-87.9130623,43.0381823,"616 n 2nd st, milwaukee, wi 53203, usa",Geocoded
WI163,Ball Game,,196 S. 2nd St.,Milwaukee,"(D),(*)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"196 S. 2nd St., Milwaukee, ",-87.9122563,43.0295497,"196 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI164,Beck's Books,,753 N. Plankinton,Milwaukee,(SM),Book Store,WI,1978,NA,the sm is throwing me off,3/25/2020 3:48pm,3/25/2020 6:17pm,"753 N. Plankinton, Milwaukee, ",-87.912392,43.0397223,"753 n plankinton ave, milwaukee, wi 53203, usa",Geocoded
WI165,Beer Garden,(Many G),3743 W. Vliet,Milwaukee,"(D),(G),(*)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:36pm,"3743 W. Vliet, Milwaukee, ",-87.960924,43.048481,"3743 w vliet st, milwaukee, wi 53208, usa",Geocoded
WI166,Black Forest,,814 S 2nd St.,Milwaukee,"(D),(*)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"814 S 2nd St., Milwaukee, ",-87.9123152,43.0228069,"814 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI167,C'est La Vie,,231 S. 2nd St.,Milwaukee,"(D),(*)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"231 S. 2nd St., Milwaukee, ",-87.9130049,43.0286235,"231-233 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI168,Circus,(Disco) (2 floors),219 S. 2nd St,Milwaukee,"(YC),(D),(*)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"219 S. 2nd St, Milwaukee, ",-87.9127551,43.0289135,"219 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI169,Club Milwaukee Baths,(P-use rear entrance),704 A. W. Wisconsin Ave.,Milwaukee,"(*),(P)",Baths,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"704 A. W. Wisconsin Ave., Milwaukee, ",-87.9207032,43.0390592,"704 w wisconsin ave, milwaukee, wi 53233, usa",Geocoded
WI170,Empire Lounge,,716 N Plankinton,Milwaukee,(E),Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"716 N Plankinton, Milwaukee, ",-87.9110738,43.0392123,"716 n plankinton ave, milwaukee, wi 53203, usa",Geocoded
WI171,Factory,(See Inferno),,Milwaukee,,,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI172,Finale,(2 floors),808 E. Center St.,Milwaukee,"(D),(PT),(*)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"808 E. Center St., Milwaukee, ",-87.9011827,43.0676339,"808 e center st, milwaukee, wi 53212, usa",Geocoded
WI173,Hideaway,,819 S. 2nd St.,Milwaukee,(D),Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"819 S. 2nd St., Milwaukee, ",-87.9128899,43.0227415,"819 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI174, Finlandia Health Spa,,707 E. Knapp,Milwaukee,,Baths,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"707 E. Knapp, Milwaukee, ",-87.9032533,43.0467591,"707 e knapp st, milwaukee, wi 53202, usa",Geocoded
WI175,Inferno, (Some B) (Unisex) (Several bars & rooms),158 N. Broadway,Milwaukee,"(*),(YC),(B),(D),(HIP)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"158 N. Broadway, Milwaukee, ",-87.9066247,43.0317884,"158 n broadway, milwaukee, wi 53202, usa",Geocoded
WI176,Leaded Shade,,157 S. 1st St.,Milwaukee,"(G),(D),(R),(PT),(*)","Restaurant,Bars/Clubs",WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"157 S. 1st St., Milwaukee, ",-87.9113572,43.0297315,"157 s 1st st, milwaukee, wi 53204, usa",Geocoded
WI177,Mint,"(Some OC, RT, B,)",422 W. State St.,Milwaukee,"(OC),(RT),(B),(D),(SM)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"422 W. State St., Milwaukee, ",-87.9164092,43.0429265,"422 w state st, milwaukee, wi 53203, usa",Geocoded
WI178,M & M's,,124 Water at Erie,Milwaukee,(D),Bars/Clubs,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,"124 Water at Erie, ",-87.909238,43.031955,unclear_coded_by_hand,Found
WI179,Oregon House,,235 S. 2nd St.,Milwaukee,,Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"235 S. 2nd St., Milwaukee, ",-87.9128899,43.0285834,"235 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI180,Paradise Adult Books & Movies,,225 N. Water St.,Milwaukee,,Book Store,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"225 N. Water St., Milwaukee, ",-87.9093872,43.0331806,"225 n water st, milwaukee, wi 53202, usa",Geocoded
WI181,Side Door,,212 E. St. Paul,Milwaukee,,Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"212 E. St. Paul, Milwaukee, ",-87.9086086,43.0352226,"212 e st paul ave, milwaukee, wi 53202, usa",Geocoded
WI182,Sugar Shack,,135 E. National,Milwaukee,(G),Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"135 E. National, Milwaukee, ",-87.9100927,43.02307,"135 e national ave, milwaukee, wi 53204, usa",Geocoded
WI183,Swittel's,,1187 N. 68th St.,Milwaukee,"(M),(OC),(WE)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"1187 N. 68th St., Milwaukee, ",-87.9976176,43.0458519,"1187 n 68th st, milwaukee, wi 53213, usa",Geocoded
WI184,Ten Hundred East,,1000 E. North St.,Milwaukee,(D),Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"1000 E. North St., Milwaukee, ",-87.8990555,43.060336,"1000 e north ave, milwaukee, wi 53212, usa",Geocoded
WI185,Things,"(Boutique, books, gifts) ",818 E. Center St.,Milwaukee,,"Business,Book Store",WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"818 E. Center St., Milwaukee, ",-87.9009152,43.0676412,"818 e center st, milwaukee, wi 53212, usa",Geocoded
WI186,This is it,,418 E. Wells St.,Milwaukee,"(*),(D)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"418 E. Wells St., Milwaukee, ",-87.9060209,43.0414743,"418 e wells st, milwaukee, wi 53202, usa",Geocoded
WI187,Wreck Room,,266 E. Erie St.,Milwaukee,"(*),(SM),(W),(D),(PT)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"266 E. Erie St., Milwaukee, ",-87.9075636,43.0312555,"266 e erie st, milwaukee, wi 53202, usa",Geocoded
WI188,Your Place,,813 S. 1st St.,Milwaukee,"(D),(PT),(*)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"813 S. 1st St., Milwaukee, ",-87.9115871,43.0228695,"813 s 1st st, milwaukee, wi 53204, usa",Geocoded
WI189,Astor St.,betw. Juneau & Kilbourne,,Milwaukee,Cruisy Area,Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-87.89961,43.044456,unclear_coded_by_hand,Found
WI190,Bradford Beach & Drive in,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-87.873657,43.061289,unclear_coded_by_hand,Found
WI191,Cudahy 'B.A' Beach,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI192,Esterbrook Park,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-87.905667,43.098492,unclear_coded_by_hand,Found
WI193,Juneau park,(HOT),,Milwaukee,"Cruisy Area,(HOT)",Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,4/4/2020 2:38pm,", ",-87.897312,43.044551,unclear_coded_by_hand,Found
WI194,Milwaukee Art Center,,,Milwaukee,Cruisy Area,"Cruising Areas,Organizations",WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 8:45pm,", ",-87.897058,43.040073,unclear_coded_by_hand,Found
WI195,Mitchell Hall,U. of Wisc. at Milwaukee,,Milwaukee,Cruisy Area,Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 8:41pm,", ",-87.878952,43.075684,unclear_coded_by_hand,Found
WI196,N. Farwell & Prospect,'Hitch-hikers',,Milwaukee,Cruisy Area,Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-87.881691,43.069455,unclear_coded_by_hand,Found
WI197,Parkway Theatre,,,Milwaukee,Cruisy Area,"Cruising Areas,Theatre",WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-87.957135,43.054204,unclear_coded_by_hand,Found
WI198,Warnimont Park 'B.A.' Beach,opp. Trinity Hospital,,Milwaukee,Cruisy Area,Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-87.846834,42.941755,unclear_coded_by_hand,Found
WI199,Wisconsin Ave.,betw. 10th & 17th,,Milwaukee,Cruisy Area,Cruising Areas,WI,1978,checked,Approximate. Pin for the middle of wisonsin between these two streets.,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-87.929408,43.038909,unclear_coded_by_hand,Found
WI200,Y.M.C.A,,,Milwaukee,Cruisy Area,"Cruising Areas,Organizations",WI,1978,checked,No clue as to which location is referenced here. General coordinates for Milwaukee used.,3/25/2020 3:48pm,3/25/2020 8:47pm,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI201,Pure Pleasure Book Store,(Cruisy),13 Washington Ave,Oshkosh,(*),"Book Store,Cruising Areas",WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"13 Washington Ave, Oshkosh, ",-88.5373579,44.0175618,"13 washington ave, oshkosh, wi 54901, usa",Geocoded
WI202,Menomonee Park,,,Oshkosh,Cruisy Area,Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-88.516315,44.02254,unclear_coded_by_hand,Found
WI203,Dock by Pier IV Restaurant,,,Prairie Du Chien,Cruisy Area,Cruising Areas,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-91.14124,43.051651,unclear_coded_by_hand,General Coordinates Used
