"","ID","title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status"
"17896","S3334","Happy Nights ","(Many G) (Disco) ","2312 E. Bessemer St. ","Greensboro","NC","(D),(G)","Bars/Clubs",1979,"",-79.7562412,36.0847443,"Google Verified Location"
"17897","S3335","Harborside","","401 E. River","Savannah","GA","(M),(PE)","Bars/Clubs",1974,"",-81.0864434,32.0804374,"Google Verified Location"
"17898","S3336","Harborside","","401 E. River","Savannah","GA","(M),(PE)","Bars/Clubs",1975,"",-81.0864434,32.0804374,"Google Verified Location"
"17899","S3337","Harborside","","401 E. River","Savannah","GA","(M),(PE)","Bars/Clubs",1976,"",-81.0864434,32.0804374,"Google Verified Location"
"17900","S3338","Harborside ","","41 E. River ","Savannah","GA","(M),(PE)","Bars/Clubs",1977,"",-81.089954,32.0811735,"Google Verified Location"
"17901","S3339","Harper's","","539 W. Fairbanks","Winter Park","FL","(YC),(*)","Bars/Clubs",1974,"",-81.3557302,28.5933262,"Google Verified Location"
"17902","S3340","Harper's","","539 W. Fairbanks","Winter Park","FL","(YC),(*)","Bars/Clubs",1975,"",-81.35573,28.593326,"Verified Location"
"17903","S3341","Harper's","","539 W. Fairbanks","Winter Park","FL","(YC),(*)","Bars/Clubs",1976,"",-81.3557302,28.5933262,"Google Verified Location"
"17904","S3342","Harper's","","539 W. Fairbanks ","Winter Park","FL","(YC)","Bars/Clubs",1973,"",-81.3557302,28.5933262,"Google Verified Location"
"17905","S3343","Harper's ","","539 W. Fairbanks","Winter Park","FL","(YC),(*)","Bars/Clubs",1972,"",-81.3557302,28.5933262,"Google Verified Location"
"17906","S3344","Harrell Hall T-Rooms -N.C. State U.","","","Raleigh","NC","Cruisy Area","Cruising Areas",1978,"This building was demonlished in 2016. Approximate location.",-78.670675,35.786777,"Verified Location"
"17907","S3345","Harrigan ","","2202 Kirby ","Houston","TX","(M),(PE),(R)","Bars/Clubs",1977,"",-95.4189265,29.7458097,"Google Verified Location"
"17908","S3346","Harrigan's","","2202 Kirby","Houston","TX","(M),(PE),(R)","Restaurant",1974,"",-95.4189265,29.7458097,"Google Verified Location"
"17909","S3347","Harrigan's","","2202 Kirby","Houston","TX","(M),(PE),(R)","Restaurant",1976,"",-95.4189265,29.7458097,"Google Verified Location"
"17910","S3348","Harrigan's ","","2202 Kirby","Houston","TX","(M),(PE),(R)","Bars/Clubs",1975,"",-95.4189265,29.7458097,"Google Verified Location"
"17911","S3349","Harrigan's ","(Very M) ","2202 Kirby ","Houston","TX","(PE),(R),(M)","Restaurant",1979,"",-95.4189265,29.7458097,"Google Verified Location"
"17912","S3350","Harrison's","(Sunday's)","Franklin St.","Chapel Hill","NC","(M),(YC)","Bars/Clubs",1977,"",-79.055845,35.9132,"Location could not be verified. General city or location coordinates used."
"17913","S3351","Harry's Bar","(Best late)","1106 Opelika Hwy.","Auburn","AL","(M),(PT),(AYOR)","Bars/Clubs",1980,"",-85.458468,32.619642,"Verified Location"
"17914","S3352","Hart XXX Book Store","","110 S. Berkeley Blvd.","Goldsboro","NC","","Book Store",1980,"",-77.9539711,35.36983,"Google Verified Location"
"17915","S3353","Hart's Adult Books","(Cruisy)","2137 South Blvd. ","Charlotte","NC","(*)","Cruising Areas,Book Store",1980,"",-80.8604813,35.2069104,"Google Verified Location"
"17916","S3354","Hart's Adult Books","","537 N. Liberty St.","Winston-Salem","NC","","Book Store",1980,"",-80.2451992,36.1009771,"Google Verified Location"
"17917","S3355","Hart's Book Store","","124 W. Martin St.","Raleigh","NC","","Book Store",1980,"",-78.6406393,35.7771098,"Google Verified Location"
"17918","S3357","Hart's Book Store","","124 W. Martin St. ","Raleigh","NC","","Book Store",1979,"",-78.6406393,35.7771098,"Google Verified Location"
"17919","S3358","Hart's News","(Books, Movies, etc.) (Cruisy) ","105 Kivett Dr. ","High Point","NC","","Book Store,Cruising Areas",1979,"",-80.0065065,35.9586326,"Google Verified Location"
"17920","S3356","Hart's News ","(Books, movies, etc.) (Cruisy)","105 Kivett Dr.","High Point","NC","","Cruising Areas,Book Store",1980,"",-80.0065065,35.9586326,"Google Verified Location"
"17921","S3359","Hart's News ","(Books, movies) ","105 Kivett Dr. ","High Point","NC","","Book Store",1978,"",-80.0065065,35.9586326,"Google Verified Location"
"17922","S3360","Hawn Hotel Lounge","","114 E. Central","Temple","TX","","Hotels,Bars/Clubs",1972,"",-97.339415,31.096396,"Google Verified Location"
"17923","S3361","Hay St.","","","Fayetteville","NC","Cruisy Area","Cruising Areas",1978,"",-78.878358,35.052664,"Location could not be verified. General city or location coordinates used."
"17924","S3362","Hay St.","","","Fayetteville","NC","Cruisy Area","Cruising Areas",1979,"",-78.878358,35.052664,"Location could not be verified. General city or location coordinates used."
"17925","S3363","Hay St.","","","Fayetteville","NC","Cruisy Area","Cruising Areas",1980,"",-78.878358,35.052664,"Location could not be verified. General city or location coordinates used."
"17926","S3364","Hay Street","","","Fayetteville","NC","Cruisy Area","Cruising Areas",1976,"",-78.878358,35.052664,"Location could not be verified. General city or location coordinates used."
"17927","S3365","Hay Street","","","Fayetteville","NC","Cruisy Area","Cruising Areas",1977,"",-78.878358,35.052664,"Location could not be verified. General city or location coordinates used."
"17928","S3366","Hay Street (Hayseeds?)","","","Fayetteville","NC","Cruisy Area","Cruising Areas",1975,"",-78.878358,35.052664,"Location could not be verified. General city or location coordinates used."
"17929","S3367","Hayloft","(Disco)","3673 Bird Rd. ","Miami","FL","(HIP),(YC),(D),(*)","Bars/Clubs",1976,"",-80.253455,25.7353034,"Google Verified Location"
"17930","S3368","Hayloft","(Disco) (Some Latins)","3673 Bird Road nr. Douglas","Miami","FL","(YC),(D),(*)","Bars/Clubs",1977,"",-80.253455,25.735303,"Verified Location"
"17931","S3369","Hayloft Theatre ","","4100 Maple ","Dallas","TX","","Theatre",1978,"",-96.8167766,32.8067778,"Google Verified Location"
"17932","S3370","He & She Scene","Blacks popular","1700 1st Ave. No.","Birmingham","AL","(D),(M),(B),(*)","Cruising Areas,Bars/Clubs",1978,"",-86.8098399,33.5124634,"Google Verified Location"
"17933","S3371","He's Not Here","(Best Sundays)","Columbia Ave. at Franklin & Rosemary opp. C.H.P.D.","Chapel Hill","NC","(M)","Bars/Clubs",1977,"",-79.056007,35.913759,"Verified Location"
"17934","S3372","Heart of Dotham Motel Bar","","314 N. Foster","Dotham","AL","(M)","Hotels,Bars/Clubs",1973,"",-85.3920898,31.2273492,"Google Verified Location"
"17935","S3373","Heart of Dothan Motel Bar","","314 N. Foster","Dothan","AL","(M)","Bars/Clubs,Hotels",1971,"",-85.3920898,31.2273492,"Google Verified Location"
"17936","S3374","Heart of Dothan Motel Bar","","314 N. Foster","Dothan","AL","(M)","Bars/Clubs,Hotels",1972,"",-85.3920898,31.2273492,"Google Verified Location"
"17937","S3375","Heart of Dothan Motel Bar","","314 N. Foster","Dothan","AL","(M)","Hotels,Bars/Clubs",1974,"",-85.3920898,31.2273492,"Google Verified Location"
"17938","S3376","Heart of Downtown Lounge ","","130 E. Evans ","Florence","SC","(*)","Bars/Clubs",1977,"",-79.7644115,34.1971533,"Google Verified Location"
"17939","S3377","Heart of Downtown Lounge ","","130 E. Evans St. ","Florence","SC","(*)","Bars/Clubs",1978,"",-79.7644115,34.1971533,"Google Verified Location"
"17940","S3378","Helen's Hole","(Bar adj. Gym Club Lauderdale Baths)","901 S.W. 27th Ave.","Ft. Lauderdale","FL","(P)","Bars/Clubs",1980,"since note says its next baths, I copied same address",-80.17819,26.110238,"Google Verified Location"
"17941","S3379","Hemming Park","","","Jacksonville","FL","Cruisy Areas","Cruising Areas",1973,"",-81.659251,30.328937,"Verified Location"
"17942","S3380","Hemming Park","","","Jacksonville","FL","Cruisy Area","Cruising Areas",1974,"",-81.659251,30.328937,"Verified Location"
"17943","S3381","Hemming Park","","","Jacksonville","FL","Cruisy Area","Cruising Areas",1975,"",-81.659251,30.328937,"Verified Location"
"17944","S3382","Hemming Park","","","Jacksonville","FL","Cruisy Area","Cruising Areas",1976,"",-81.659251,30.328937,"Verified Location"
"17945","S3383","Hemming Park","","","Jacksonville","FL","Cruisy Area","Cruising Areas",1977,"",-81.659251,30.328937,"Verified Location"
"17946","S3384","Hemming Park","","","Jacksonville","FL","Cruisy Area,(AYOR)","Cruising Areas",1978,"",-81.659251,30.328937,"Verified Location"
"17947","S3385","Hemming Park","","","Jacksonville","FL","Cruisy Area,(HOT)","Bars/Clubs",1979,"",-81.659251,30.328937,"Verified Location"
"17948","S3386","Hemming Park","","","Jacksonville","FL","(AYOR),Cruisy Area","Cruising Areas",1980,"",-81.659251,30.328937,"Verified Location"
"17949","S3387","Henry's","","S. Main & Liberty","Winston-Salem","NC","(M)","Bars/Clubs",1980,"",-80.243943,36.090682,"Verified Location"
"17950","S3388","Henry's","","S. Main & Liberty","Winston-Salem","NC","(M)","Bars/Clubs",1979,"",-80.243943,36.090682,"Verified Location"
"17951","S3389","Herb's Lounge","(Some SM)","228 Hunt Street off Foster","Durham","NC","(OC),(*)","Bars/Clubs",1977,"",-78.900799,36.000236,"Verified Location"
"17952","S3390","Herb's Lounge","(Cruisy) (Some OC, SM)","228 Hunt St. off Foster","Durham","NC","(*),(OC)","Bars/Clubs,Cruising Areas",1978,"",-78.900799,36.000236,"Verified Location"
"17953","S3391","Herb's Lounge ","(Some OC, SM) (Cruisy)","228 Hunt St. off Foster","Durham","NC","(OC),(SM)","Bars/Clubs,Cruising Areas",1979,"",-78.9007993,36.000298,"Google Verified Location"
"17954","S3392","Hi Camp","","415 market","Shreveport","LA","(YC),(D),(*)","Bars/Clubs",1975,"",-93.7501789,32.5251516,"Google Verified Location"
"17955","S3393","Hi Hat","","604 Commerce","Nashville","TN","(M)","Bars/Clubs",1968,"",-86.7806583,36.1613638,"Google Verified Location"
"17956","S3402","Hi Hat Lounge","","446 E. Russell St.","Fayetteville","NC","(YC),(D),(*)","Bars/Clubs",1975,"",-78.8716759,35.0477289,"Google Verified Location"
"17957","S3394","Hi Hat Lounge","","605 Commerce","Nashville","TN","(M)","Bars/Clubs",1965,"",-86.7800706,36.1611847,"Google Verified Location"
"17958","S3395","Hi Hat Lounge","","604 Commerce","Nashville","TN","(M)","Bars/Clubs",1966,"",-86.7806583,36.1613638,"Google Verified Location"
"17959","S3396","Hi Hat Lounge","","604 Commerce","Nashville","TN","(M)","Bars/Clubs",1969,"",-86.7806583,36.1613638,"Google Verified Location"
"17960","S3397","Hi Hat Lounge","","604 Commerce","Nashville","TN","(M)","Bars/Clubs",1970,"",-86.7806583,36.1613638,"Google Verified Location"
"17961","S3398","Hi Hat Lounge","","604 Commerce","Nashville","TN","(M)","Bars/Clubs",1971,"",-86.7806583,36.1613638,"Google Verified Location"
"17962","S3399","Hi Hat Lounge","","604 Commerce St.","Nashville","TN","","Bars/Clubs",1973,"",-86.7806583,36.1613638,"Google Verified Location"
"17963","S3400","Hi Hat Lounge","","604 Commerce St.","Nashville","TN","","Bars/Clubs",1974,"",-86.7806583,36.1613638,"Google Verified Location"
"17964","S3401","Hi Hat Lounge","a few 'Midnight cowboys'","604 Commerce St.","Nashville","TN","(M)","Bars/Clubs",1975,"",-86.7806583,36.1613638,"Google Verified Location"
"17965","S3403","Hi Hat Lounge","('Midnight Cowboys')","604 Commerce St.","Nashville","TN","(M)","Bars/Clubs",1976,"",-86.7806583,36.1613638,"Google Verified Location"
"17966","S3404","Hi Hat Lounge ","","604 Commerce St.","Nashville","TN","","Bars/Clubs",1972,"",-86.7806583,36.1613638,"Google Verified Location"
"17967","S3405","Hi Hat Lounge ","(Hustlers) ","604 Commerce Street ","Nashville","TN","(M)","Bars/Clubs",1977,"",-86.7806583,36.1613638,"Google Verified Location"
"17968","S3406","Hi Hat Lounge ","(Hustlers) ","604 Commerce St.","Nashville","TN","(M)","Bars/Clubs",1978,"",-86.7806583,36.1613638,"Google Verified Location"
"17969","S3407","Hi Ho Gaslight","","","Galveston","TX","(D),(P)","Bars/Clubs",1969,"",-94.803549,29.297146,"Verified Location"
"17970","S3408","Hi Kamp Club","","3400 Travis","Houston","TX","(R),(D),(S),(B)","Restaurant",1974,"",-95.3793348,29.7409382,"Google Verified Location"
"17971","S3409","Hi Kamp Klub","","3400 Travis","Houston","TX","","Bars/Clubs",1972,"",-95.3793348,29.7409382,"Google Verified Location"
"17972","S3410","Hi Kamp Klub","","3400 Travis","Houston","TX","(S),(R),(D),(*)","Bars/Clubs",1975,"",-95.3793348,29.7409382,"Google Verified Location"
"17973","S3411","Hi Kamp Klub","","3400 Travis","Houston","TX","(S),(R),(D),(*)","Bars/Clubs,Restaurant",1976,"",-95.3793348,29.7409382,"Google Verified Location"
"17974","S3412","Hi Kamp Klub ","(some (G))","3400 Travis ","Houston","TX","(YC),(D),(*),(G)","Bars/Clubs",1973,"",-95.3793348,29.7409382,"Google Verified Location"
"17975","S3413","Hi Lite","(See Ranch Hi Lite)","","Houston","TX","(*)","Bars/Clubs",1976,"Same coordinates used here as Ranch Hi Lite.",-95.417213,29.69102,"Verified Location"
"17976","S3414","Hi There ","","5607 Morningside ","Houston","TX","(S),(BYOB)","Bars/Clubs",1977,"",-95.4146343,29.7158644,"Google Verified Location"
"17977","S3415","Hi-Camp Lounge","(Some G) ","802 N. 10th St. ","Ft. Smith","AL","(YC),(D),(G)","Bars/Clubs",1979,"",-94.415291,35.3907935,"Google Verified Location"
"17978","S3416","Hi-Camp Lounge ","","80 No. 10th St.","Ft. Smith","AL","(YC),(D),(*)","Bars/Clubs",1977,"",-94.4208224,35.3856118,"Google Verified Location"
"17979","S3417","Hialeah Bar","","210 N.E. 14th St.","Miami","FL","","Bars/Clubs",1975,"",-80.1904527,25.7881593,"Google Verified Location"
"17980","S3425","Hideaway","(Some L) (Disco)","2011 Cox Ave.","Huntsville","AL","(YC),(D),(L),(*)","Bars/Clubs",1980,"",-86.6006238,34.7382537,"Google Verified Location"
"17981","S3419","Hideaway","","","Knoxville","TN","","Bars/Clubs",1971,"",-83.920739,35.960638,"Verified Location"
"17982","S3420","Hideaway","","Gay St.","Knoxville","TN","","Bars/Clubs",1972,"",-83.920739,35.960638,"Verified Location"
"17983","S3421","Hideaway","","Gay St.","Knoxville","TN","","Bars/Clubs",1973,"",-83.920739,35.960638,"Verified Location"
"17984","S3422","Hideaway","","","Knoxville","TN","","Bars/Clubs",1974,"",-83.920739,35.960638,"Verified Location"
"17985","S3423","Hideaway","","207 Gay St.","Knoxville","TN","(M),(RT),(S)","Bars/Clubs",1975,"",-83.9201405,35.9676119,"Google Verified Location"
"17986","S3424","Hideaway","","207 Gay St.","Knoxville","TN","(M),(RT),(S),(G),(*)","Bars/Clubs",1976,"",-83.9201405,35.9676119,"Google Verified Location"
"17987","S3418","Hideaway","","509 E. 6th","Austin","TX","","Bars/Clubs",1969,"",-97.7379252,30.2665069,"Google Verified Location"
"17988","S3426","Hideaway ","","826 San Pedro ","San Antonio","TX","","Bars/Clubs",1977,"",-98.498859,29.4414772,"Google Verified Location"
"17989","S3427","High Times","(Hip) (Head shop)","6726 San Pedro","San Antonio","TX","","Bars/Clubs",1980,"",-98.4987605,29.5013369,"Google Verified Location"
"17990","S3428","Highland ","('truck driver' ladies)","3018 Monticello","Dallas","TX","(L)","Bars/Clubs",1980,"",-96.7842177,32.8268439,"Google Verified Location"
"17991","S3429","Highland Lounge","","3018 Monticello","Dallas","TX","(G)","Bars/Clubs",1974,"",-96.7842177,32.8268439,"Google Verified Location"
"17992","S3430","Highland Lounge","","3018 Monticello","Dallas","TX","(G),(*)","Bars/Clubs",1975,"",-96.7842177,32.8268439,"Google Verified Location"
"17993","S3431","HIghland Lounge","","3018 Monticello","Dallas","TX","(G)","Bars/Clubs",1976,"",-96.7842177,32.8268439,"Google Verified Location"
"17994","S3432","Highland Lounge ","","3018 Monticello","Dallas","TX","(G)","Bars/Clubs",1973,"",-96.7842177,32.8268439,"Google Verified Location"
"17995","S3433","Highland Lounge ","","3018 Monticello ","Dallas","TX","(G)","Bars/Clubs",1977,"",-96.7842177,32.8268439,"Google Verified Location"
"17996","S3434","Highlander","","","Dallas","TX","(G)","Bars/Clubs",1971,"",-96.783243,32.826478,"Verified Location"
"17997","S3435","Highlander","","Monticello nr. Central Expswy.","Dallas","TX","(G)","Bars/Clubs",1972,"",-96.783243,32.826478,"Verified Location"
"17998","S3436","Highway News","(Books)","2223 S. Federal Hwy.","Ft. Lauderdale","FL","","Book Store",1980,"",-80.1368141,26.094084,"Google Verified Location"
"17999","S3437","Highway News ","(Books)","2223 S. Federal Hwy.","Ft. Lauderdale","FL","","Book Store",1979,"",-80.1368141,26.094084,"Google Verified Location"
"18000","S3438","Hilton De Soto Hotel","Lobby & T-Room","","Savannah","GA","Cruisy Area","Hotels,Cruising Areas",1980,"",-81.092997,32.074056,"Verified Location"
"18001","S3439","Hip Pocket","","Tahoka Hwy. off 114th St. exit","Lubbock","TX","(PT)","Bars/Clubs",1977,"",-101.855166,33.577863,"Location could not be verified. General city or location coordinates used."
"18002","S319","Hippie Hollow - B.A. Beach on Lake Travis, off Hwy. 620","","","Austin","TX","Cruisy Area,(*)","Bars/Clubs",1979,"",-97.886873,30.414491,"Verified Location"
"18003","S3440","Hippie Hollow -great summer B.A. Beach on Lake Travis, off Hwy. 620","","","Austin","TX","Cruisy Area","Cruising Areas",1978,"",-97.886849,30.41351,"Verified Location"
"18004","S3441","Hitching Post","","1905 W. Northside Dr.","Jackson","MS","(*)","Bars/Clubs",1966,"",-90.2077943,32.355968,"Google Verified Location"
"18005","S3442","Hitching Post","","1905 W Northside Dr","Jackson","MS","(*)","Bars/Clubs",1968,"",-90.2077943,32.355968,"Google Verified Location"
"18006","S3443","Hitching Post","","","Tupelo","MS","","Bars/Clubs",1969,"",-88.703386,34.257607,"Location could not be verified. General city or location coordinates used."
"18007","S3444","Hitching Post","","Hwy 34","Tupelo","MS","","Bars/Clubs",1970,"",-88.703386,34.257607,"Location could not be verified. General city or location coordinates used."
"18008","S3445","Hitching Post ","(Some W, SM) (In rear of Bourbon Pub)","801 Bourbon St. ","New Orleans","LA","(SM)","Bars/Clubs",1978,"",-90.0649145,29.9596511,"Google Verified Location"
"18009","S3446","Holida Inn Bar","","Jct U.S. 52 & I-95","Florence","SC","(M)","Bars/Clubs,Hotels",1976,"",-79.799604,34.229128,"Verified Location"
"18010","S3447","Holiday Inn","","","Tupelo","MS","","Hotels,Bars/Clubs",1971,"",-88.716358,34.270309,"Verified Location"
"18011","S3449","Holiday Inn","","Jct. Hwys 78 & 45","Tupelo","MS","(M)","Hotels,Bars/Clubs",1975,"",-88.716358,34.270309,"Verified Location"
"18012","S3450","Holiday Inn","","Jct. Hwys 78 & 45 N.","Tupelo","MS","(M)","Hotels,Bars/Clubs",1976,"",-88.716358,34.270309,"Verified Location"
"18013","S3452","Holiday Inn","","","Jackson","MS","Cruisy Area","Cruising Areas,Hotels",1980,"",-90.18481,32.298757,"Location could not be verified. General city or location coordinates used."
"18014","S3454","Holiday Inn","No. 1 Bar","US 11-80 & Miss. 19","Meridian","MS","(M)","Hotels,Bars/Clubs",1980,"",-88.734661,32.350136,"Verified Location"
"18015","S3448","Holiday Inn","Midtown Bar","","Norfolk","VA","(M)","Hotels,Bars/Clubs",1974,"",-76.274677,36.854276,"Verified Location"
"18016","S3451","Holiday Inn","Swim pool (summers)","","Richmond","VA","Cruisy Area,(M)","Bars/Clubs,Hotels",1979,"",-77.436048,37.540725,"Location could not be verified. General city or location coordinates used."
"18017","S3453","Holiday Inn","Swim pool (summers)","","Richmond","VA","Cruisy Area,(M)","Cruising Areas,Hotels",1980,"",-77.436048,37.540725,"Location could not be verified. General city or location coordinates used."
"18018","S3455","Holiday Inn - Midtown Bar","(Liquor)","Tidewater Dr. & Virginia Beach Blvd","Norfolk","VA","(M),(OC)","Hotels,Bars/Clubs",1976,"",-76.274677,36.854276,"Verified Location"
"18019","S3456","Holiday Inn Bar","","1302 Apalachee Pkwy","Tallahassee","FL","(H),(M)","Hotels,Bars/Clubs",1971,"",-84.2605296,30.4374984,"Google Verified Location"
"18020","S3457","Holiday Inn Bar","(U.S. 27)","1302 Apalachee Pkwy.","Tallahassee","FL","(M),(H)","Hotels,Bars/Clubs",1972,"",-84.2605296,30.4374984,"Google Verified Location"
"18021","S3461","Holiday Inn Bar","","Hwy. 17-A","Savannah","GA","(M)","Bars/Clubs,Hotels",1973,"",-81.091203,32.080899,"Location could not be verified. General city or location coordinates used."
"18022","S3466","Holiday Inn Bar","","","Alexandria","LA","(M)","Hotels,Bars/Clubs",1974,"",-92.476354,31.314317,"Verified Location"
"18023","S3471","Holiday Inn Bar","(Hwy 71)","2 mi. W. on MacArthur Dr.","Alexandria","LA","(M)","Hotels,Bars/Clubs",1975,"",-92.476354,31.314317,"Verified Location"
"18024","S3478","Holiday Inn Bar","","2 mi W. on MacArthur Drive (Hwy. 71)","Alexandria","LA","(M)","Hotels,Bars/Clubs",1976,"",-92.476354,31.314317,"Verified Location"
"18025","S3479","Holiday Inn Bar","(Highway 71)","2 miles west on MacArthur Drive","Alexandria","LA","(M)","Hotels,Bars/Clubs",1977,"",-92.476354,31.314317,"Verified Location"
"18026","S3458","Holiday Inn Bar","","U.S. Hwy. 45 N. at 5th St. N.","Columbus","MS","(M)","Hotels,Bars/Clubs",1972,"",-88.431556,33.50559,"Verified Location"
"18027","S3459","Holiday Inn Bar","","Jct. U.S. 78/45","Tupelo","MS","(M)","Hotels,Bars/Clubs",1972,"",-88.716358,34.270309,"Verified Location"
"18028","S3460","Holiday Inn Bar","","U.S. Hwy. 45 at 5th St. N.","Columbus","MS","(M)","Bars/Clubs,Hotels",1973,"",-88.431556,33.50559,"Verified Location"
"18029","S3462","Holiday Inn Bar","","Jet. U.S. Hwys. 78 at 45 N.","Tupelo","MS","(M)","Bars/Clubs,Hotels",1973,"",-88.716358,34.270309,"Verified Location"
"18030","S3463","Holiday Inn Bar","","400 N. Lamar","Oxford","MS","(M)","Bars/Clubs,Hotels",1974,"",-89.5180793,34.3687333,"Google Verified Location"
"18031","S3464","Holiday Inn Bar","","","Columbus","MS","(M)","Hotels,Bars/Clubs",1974,"",-88.431556,33.50559,"Verified Location"
"18032","S3465","Holiday Inn Bar","","","Tupelo","MS","(M)","Bars/Clubs,Hotels",1974,"",-88.716358,34.270309,"Verified Location"
"18033","S3468","Holiday Inn Bar","","900 Broadway Dr.","Hattiesburg","MS","(M)","Hotels,Bars/Clubs",1975,"",-89.3122393,31.3098016,"Google Verified Location"
"18034","S3469","Holiday Inn Bar","","400 N. Lamar","Oxford","MS","(M)","Hotels,Bars/Clubs",1975,"",-89.5180793,34.3687333,"Google Verified Location"
"18035","S3470","Holiday Inn Bar","","U.S. Hwy. 45 at 5th St. N.","Columbus","MS","(M)","Hotels,Bars/Clubs",1975,"",-88.431556,33.50559,"Verified Location"
"18036","S3475","Holiday Inn Bar","","900 Broadway Dr.","Hattiesburg","MS","(M)","Hotels,Bars/Clubs",1976,"",-89.3122393,31.3098016,"Google Verified Location"
"18037","S3476","Holiday Inn Bar","","400 N. Lamar","Oxford","MS","(M)","Hotels,Bars/Clubs",1976,"",-89.5180793,34.3687333,"Google Verified Location"
"18038","S3477","Holiday Inn Bar","","U.S. Hwy 45 at 5th St. N.","Columbus","MS","(M)","Bars/Clubs,Hotels",1976,"",-88.431556,33.50559,"Verified Location"
"18039","S3481","Holiday Inn Bar","","Jct. Hwy.78 & 45 No.","Tupelo","MS","(M)","Bars/Clubs,Hotels",1978,"",-88.716358,34.270309,"Verified Location"
"18040","S3483","Holiday Inn Bar","","400 N. Lamar","Oxford","MS","(M)","Bars/Clubs",1979,"",-89.5180793,34.3687333,"Google Verified Location"
"18041","S3484","Holiday Inn Bar","","Jct. Hwy. 78 & 45 N.","Tupelo","MS","(M)","Bars/Clubs,Hotels",1979,"",-88.716358,34.270309,"Verified Location"
"18042","S3486","Holiday Inn Bar","","400 N. Lamar","Oxford","MS","(M)","Hotels,Bars/Clubs",1980,"",-89.5180793,34.3687333,"Google Verified Location"
"18043","S3487","Holiday Inn Bar","","Jct. Hwy. 78 & 45 N.","Tupelo","MS","(M)","Hotels,Bars/Clubs",1980,"",-88.716358,34.270309,"Verified Location"
"18044","S3473","Holiday Inn Bar","","442 Eastern Blvd","Fayetteville","NC","(M)","Bars/Clubs,Hotels",1976,"",-78.867355,35.042406,"Google Verified Location"
"18045","S3485","Holiday Inn Bar","","442 Eastern Blvd.","Fayetteville","NC","(M),(OC)","Hotels,Bars/Clubs",1980,"",-78.867355,35.042406,"Google Verified Location"
"18046","S3467","Holiday Inn Bar","","","Florence","SC","(M)","Hotels,Bars/Clubs",1974,"Coordinates for the jct of 52 & I-95.",-79.799604,34.229128,"Verified Location"
"18047","S3472","Holiday Inn Bar","","Jct. U.S. 52 & I-95","Florence","SC","","Hotels,Bars/Clubs",1975,"",-79.799604,34.229128,"Verified Location"
"18048","S3480","Holiday Inn Bar","","Jct. U.S. 52 & I-95","Florence","SC","(M)","Hotels,Bars/Clubs",1977,"",-79.799604,34.229128,"Verified Location"
"18049","S3482","Holiday Inn Bar","","Jct. US 52 & I-65","Florence","SC","(M)","Bars/Clubs,Hotels",1978,"",-79.799604,34.229128,"Verified Location"
"18050","S3474","Holiday Inn Bar","","","Chattanooga","TN","(M)","Hotels,Bars/Clubs",1976,"",-85.3096801,35.0456297,"Google Verified Location"
"18051","S3490","Holiday Inn Bar ","","900 Broadway Dr. ","Hattiesburg","MS","(M)","Bars/Clubs,Hotels",1978,"",-89.3122393,31.3098016,"Google Verified Location"
"18052","S3491","Holiday Inn Bar ","","400 No. Lamar ","Oxford","MS","","Hotels,Bars/Clubs",1978,"",-89.5180793,34.3687333,"Google Verified Location"
"18053","S3488","Holiday Inn Bar ","","442 Eastern Blvd. ","Fayetteville","NC","(M),(OC)","Hotels,Bars/Clubs",1977,"",-78.867355,35.042406,"Google Verified Location"
"18054","S3492","Holiday Inn Bar ","","442 Eastern Blvd.","Fayetteville","NC","(M),(OC)","Bars/Clubs",1979,"",-78.867355,35.042406,"Google Verified Location"
"18055","S3489","Holiday Inn Bar ","","401 W. 9th St.","Chattanooga","TN","(M)","Hotels,Bars/Clubs",1977,"",-85.3217332,35.0493742,"Google Verified Location"
"18056","S3493","Holiday Inn Lounge","","Jct. U.S. 45 at I-40","Jackson","TN","","Hotels,Bars/Clubs",1972,"",-88.85593,35.662987,"Verified Location"
"18057","S3494","Holiday Inn Lounge","","Jet. U.S. 45 at I-40","Jackson","TN","(M)","Bars/Clubs,Hotels",1973,"",-88.85593,35.662987,"Verified Location"
"18058","S3495","Holiday Inn Lounge","","","Jackson","TN","(M)","Hotels,Bars/Clubs",1974,"",-88.85593,35.662987,"Verified Location"
"18059","S3496","Holiday Inn Lounge","","Jct. U.S. 45 at I-40","Jackson","TN","(M)","Hotels,Bars/Clubs",1975,"ask about location",-88.85593,35.662987,"Verified Location"
"18060","S3497","Holiday Inn Lounge","","Jct. I-40 at U.S. 45","Jackson","TN","","Hotels,Bars/Clubs",1976,"",-88.85593,35.662987,"Verified Location"
"18061","S3498","Holiday Inn Lounge","","Jct. I-40 at U.S. 45","Jackson","TN","(M)","Hotels,Bars/Clubs",1977,"",-88.85593,35.662987,"Verified Location"
"18062","S3499","Holiday Inn Lounge","","Jct. I-40 at US 45","Jackson","TN","(M)","Bars/Clubs,Hotels",1978,"",-88.85593,35.662987,"Verified Location"
"18063","S3500","Holiday Inn Lounge","","Jct. I-40 & US 45","Jackson","TN","(M)","Bars/Clubs,Hotels",1979,"",-88.85593,35.662987,"Verified Location"
"18064","S3501","Holiday Inn Lounge","","Jct. I-40 & us 45","Jackson","TN","(M)","Bars/Clubs,Hotels",1980,"",-88.85593,35.662987,"Verified Location"
