"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","101 S.E. 1st St.","Evansville","IN","(M)","Hotels,Bars/Clubs",1972,NA,"101 S.E. 1st St., Evansville, IN","-87.5738402",37.9686353,"101 se 1st st, evansville, in 47708, usa","Geocoded",NA,NA
"Hotel Anthony ","24 N.W. 3rd St.","Evansville","IN","(YC),(D),(*)","Bars/Clubs,Hotels",1972,NA,"24 N.W. 3rd St., Evansville, IN","-87.5729549",37.9714466,"24 nw 3rd st, evansville, in 47708, usa","Geocoded",NA,NA
"","536 Main St.","Ft. Wayne","IN","(*)","Bars/Clubs",1972,NA,"536 Main St., Ft. Wayne, IN","-85.14743",41.079291,"536 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","128 W. Barry","Ft. Wayne","IN","(M)","Hotels,Bars/Clubs",1972,NA,"128 W. Barry, Ft. Wayne, IN","-85.140827",41.0793945,"128 w berry st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","532 Fayette St.","Hammond","IN","","Baths",1972,NA,"532 Fayette St., Hammond, IN","-87.516259",41.616293,"532 fayette st, hammond, in 46320, usa","Geocoded",NA,NA
"","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1972,NA,"20 N. Delaware, Indianapolis, IN","-86.1546977",39.7675873,"20 n delaware st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1808 N. Central","Indianapolis","IN","(D),(S),(*)","Bars/Clubs",1972,NA,"1808 N. Central, Indianapolis, IN","-86.149896",39.791268,"1808 central ave, indianapolis, in 46202, usa","Geocoded",NA,NA
"","936 Virginia Ave","Indianapolis","IN","(M),(RT)","Bars/Clubs",1972,NA,"936 Virginia Ave, Indianapolis, IN","-86.1418859",39.7543726,"936 virginia ave, indianapolis, in 46203, usa","Geocoded",NA,NA
"","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1972,NA,"508 S. Alabama, Indianapolis, IN","-86.1535342",39.7598684,"508 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"","252 N. Capitol","Indianapolis","IN","(S),(*)","Bars/Clubs",1972,NA,"252 N. Capitol, Indianapolis, IN","-86.1616351",39.7707774,"252 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"","3402 W. Washington","Indianapolis","IN","(YC),(D),(*)","Bars/Clubs",1972,NA,"3402 W. Washington, Indianapolis, IN","-86.2157869",39.7637015,"3402 w washington st, indianapolis, in 46222, usa","Geocoded",NA,NA
"","117 N. Illinois","Indianapolis","IN","(M),(RT)","Bars/Clubs",1972,NA,"117 N. Illinois, Indianapolis, IN","-86.1594024",39.7689557,"117 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"(after hours)","2034 N. Meridian","Indianapolis","IN","(M),(R),(C),(AH)","Restaurant",1972,NA,"2034 N. Meridian, Indianapolis, IN","-86.1581318",39.7941891,"2034 n meridian st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","450 Massachusetts","Indianapolis","IN","","Baths",1972,NA,"450 Massachusetts, Indianapolis, IN","-86.1513386",39.773567,"450 massachusetts ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1517 N. Pennsylvania","Indianapolis","IN","(*)","Bars/Clubs",1972,NA,"1517 N. Pennsylvania, Indianapolis, IN","-86.1555027",39.7878746,"1517 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","117 W. Main","Muncie","IN","(*)","Bars/Clubs",1972,NA,"117 W. Main, Muncie, IN","-85.3873712",40.1933946,"117 w main st, muncie, in 47305, usa","Geocoded",NA,NA
"","247 Kilgore","Muncie","IN","","Bars/Clubs",1972,NA,"247 Kilgore, Muncie, IN","-85.3982715",40.1903556,"247 w kilgore ave, muncie, in 47305, usa","Geocoded",NA,NA
"","210 E. Jefferson","South Bend","IN","(*)","Bars/Clubs",1972,NA,"210 E. Jefferson, South Bend, IN","-86.2499655",41.6747328,"210 e jefferson blvd, south bend, in 46601, usa","Geocoded",NA,NA
"","1801 Wabash","Terre Haute","IN","(G)","Bars/Clubs",1972,NA,"1801 Wabash, Terre Haute, IN","-87.3893097",39.468985,"1801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","1430 Poplar","Terre Haute","IN","(M),(*)","Bars/Clubs",1972,NA,"1430 Poplar, Terre Haute, IN","-87.3943971",39.4631858,"1430 poplar st, terre haute, in 47807, usa","Geocoded",NA,NA
"","801 Wabash","Terre Haute","IN","(M)","Bars/Clubs",1972,NA,"801 Wabash, Terre Haute, IN","-87.4053724",39.466292,"801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","327 S. Woodlawn ","Bloomington","IN","(C),(R),(M)","Restaurant",1971,NA,"327 S. Woodlawn , Bloomington, IN","-86.5226243",39.1634142,"327 s woodlawn ave, bloomington, in 47401, usa","Geocoded",NA,NA
"","223 W. 6th St.","Bloomington","IN","(M)","Bars/Clubs",1971,NA,"223 W. 6th St., Bloomington, IN","-86.535925",39.1673552,"223 w 6th st, bloomington, in 47404, usa","Geocoded",NA,NA
"","502 N.W. 4th St.","Evansville","IN","(YC),(M),(*)","Bars/Clubs",1971,NA,"502 N.W. 4th St., Evansville, IN","-87.5746704",37.9761473,"502 nw 4th st, evansville, in 47708, usa","Geocoded",NA,NA
"","101 S.E. 1st St.","Evansville","IN","(M)","Hotels,Bars/Clubs",1971,NA,"101 S.E. 1st St., Evansville, IN","-87.5738402",37.9686353,"101 se 1st st, evansville, in 47708, usa","Geocoded",NA,NA
"","536 Main St.","Ft. Wayne","IN","(*)","Bars/Clubs",1971,NA,"536 Main St., Ft. Wayne, IN","-85.14743",41.079291,"536 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"(piano bar only)","128 W. Berry St.","Ft. Wayne","IN","(M)","Bars/Clubs,Hotels",1971,NA,"128 W. Berry St., Ft. Wayne, IN","-85.140827",41.0793945,"128 w berry st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1971,NA,"579 Massachusetts, Gary, IN","-87.3354974",41.6003395,"579 massachusetts st, gary, in 46402, usa","Geocoded",NA,NA
"","532 Fayette St.","Hammond","IN","","Baths",1971,NA,"532 Fayette St., Hammond, IN","-87.516259",41.616293,"532 fayette st, hammond, in 46320, usa","Geocoded",NA,NA
"","20 N. Delaware","Indianapolis","IN","(*)","Baths",1971,NA,"20 N. Delaware, Indianapolis, IN","-86.1546977",39.7675873,"20 n delaware st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1808 N. Central","Indianapolis","IN","(D),(S),(*)","Bars/Clubs",1971,NA,"1808 N. Central, Indianapolis, IN","-86.149896",39.791268,"1808 central ave, indianapolis, in 46202, usa","Geocoded",NA,NA
"Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(RT)","Bars/Clubs",1971,NA,"936 Virginia Ave., Indianapolis, IN","-86.1418859",39.7543726,"936 virginia ave, indianapolis, in 46203, usa","Geocoded",NA,NA
"","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1971,NA,"508 S. Alabama, Indianapolis, IN","-86.1535342",39.7598684,"508 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"","252 N. Capital","Indianapolis","IN","(S),(*)","Bars/Clubs",1971,NA,"252 N. Capital, Indianapolis, IN","-86.1616351",39.7707774,"252 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"(also called Freddy's)","226 N. Illinois","Indianapolis","IN","(M),(RT)","Bars/Clubs",1971,NA,"226 N. Illinois, Indianapolis, IN","-86.1600369",39.7705899,"226 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","117 N. Illinois","Indianapolis","IN","(M),(RT)","Bars/Clubs",1971,NA,"117 N. Illinois, Indianapolis, IN","-86.1594024",39.7689557,"117 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"(after hours)","2034 N. Meridian","Indianapolis","IN","(R),(M),(C)","Restaurant",1971,NA,"2034 N. Meridian, Indianapolis, IN","-86.1581318",39.7941891,"2034 n meridian st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","450 Massachusetts","Indianapolis","IN","","Baths",1971,NA,"450 Massachusetts, Indianapolis, IN","-86.1513386",39.773567,"450 massachusetts ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1517 N. Pennsylvania","Indianapolis","IN","(M),(*)","Bars/Clubs",1971,NA,"1517 N. Pennsylvania, Indianapolis, IN","-86.1555027",39.7878746,"1517 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","117 W. Main","Muncie","IN","(M)","Bars/Clubs",1971,NA,"117 W. Main, Muncie, IN","-85.3873712",40.1933946,"117 w main st, muncie, in 47305, usa","Geocoded",NA,NA
"(piano bar only)","206 S. Mulberry","Muncie","IN","","Hotels,Bars/Clubs",1971,NA,"206 S. Mulberry, Muncie, IN","-85.3851518",40.1926277,"206 s mulberry st, muncie, in 47305, usa","Geocoded",NA,NA
"","513 S. Walnut","Muncie","IN","(M)","Bars/Clubs",1971,NA,"513 S. Walnut, Muncie, IN","-85.3869093",40.1901678,"513 s walnut st, muncie, in 47305, usa","Geocoded",NA,NA
"","126 N. Main St.","South Bend","IN","(M),(*)","Bars/Clubs",1971,NA,"126 N. Main St., South Bend, IN","-86.251492",41.6773787,"126 n main st, south bend, in 46601, usa","Geocoded",NA,NA
"","210 E. Jefferson","South Bend","IN","(*)","Bars/Clubs",1971,NA,"210 E. Jefferson, South Bend, IN","-86.2499655",41.6747328,"210 e jefferson blvd, south bend, in 46601, usa","Geocoded",NA,NA
"","1801 Wabash","Terre Haute","IN","","Bars/Clubs",1971,NA,"1801 Wabash, Terre Haute, IN","-87.3893097",39.468985,"1801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","1430 Poplar","Terre Haute","IN","(M),(*)","Bars/Clubs",1971,NA,"1430 Poplar, Terre Haute, IN","-87.3943971",39.4631858,"1430 poplar st, terre haute, in 47807, usa","Geocoded",NA,NA
"","801 Wabash","Terre Haute","IN","(M)","Bars/Clubs",1971,NA,"801 Wabash, Terre Haute, IN","-87.4053724",39.466292,"801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","327 S. Woodlawn ","Bloomington","IN","(C),(R),(M)","Restaurant",1970,NA,"327 S. Woodlawn , Bloomington, IN","-86.5226243",39.1634142,"327 s woodlawn ave, bloomington, in 47401, usa","Geocoded",NA,NA
"","223 W. 6th St.","Bloomington","IN","(M)","Bars/Clubs",1970,NA,"223 W. 6th St., Bloomington, IN","-86.535925",39.1673552,"223 w 6th st, bloomington, in 47404, usa","Geocoded",NA,NA
"","8 N. 5th St.","Evansville","IN","(S)","Bars/Clubs",1970,NA,"8 N. 5th St., Evansville, IN","-87.570518",37.9722386,"8 nw 5th st, evansville, in 47708, usa","Geocoded",NA,NA
"","101 S.E. 1st St.","Evansville","IN","","Hotels,Bars/Clubs",1970,NA,"101 S.E. 1st St., Evansville, IN","-87.5738402",37.9686353,"101 se 1st st, evansville, in 47708, usa","Geocoded",NA,NA
"","536 Main St.","Ft. Wayne","IN","(*)","Bars/Clubs",1970,NA,"536 Main St., Ft. Wayne, IN","-85.14743",41.079291,"536 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"(piano bar only)","128 W. Berry St.","Ft. Wayne","IN","(M),(PE)","Hotels,Bars/Clubs",1970,NA,"128 W. Berry St., Ft. Wayne, IN","-85.140827",41.0793945,"128 w berry st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1970,NA,"579 Massachusetts, Gary, IN","-87.3354974",41.6003395,"579 massachusetts st, gary, in 46402, usa","Geocoded",NA,NA
"","532 Fayette St.","Hammond","IN","","Baths",1970,NA,"532 Fayette St., Hammond, IN","-87.516259",41.616293,"532 fayette st, hammond, in 46320, usa","Geocoded",NA,NA
"","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1970,NA,"20 N. Delaware, Indianapolis, IN","-86.1546977",39.7675873,"20 n delaware st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1808 N. Central","Indianapolis","IN","(*)","Bars/Clubs",1970,NA,"1808 N. Central, Indianapolis, IN","-86.149896",39.791268,"1808 central ave, indianapolis, in 46202, usa","Geocoded",NA,NA
"Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(RT)","Bars/Clubs",1970,NA,"936 Virginia Ave., Indianapolis, IN","-86.1418859",39.7543726,"936 virginia ave, indianapolis, in 46203, usa","Geocoded",NA,NA
"","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1970,NA,"508 S. Alabama, Indianapolis, IN","-86.1535342",39.7598684,"508 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"","417 S. Alabama","Indianapolis","IN","(*)","Bars/Clubs",1970,NA,"417 S. Alabama, Indianapolis, IN","-86.1528985",39.760491,"417 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"","252 N. Capital","Indianapolis","IN","(S),(*)","Bars/Clubs",1970,NA,"252 N. Capital, Indianapolis, IN","-86.1616351",39.7707774,"252 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"(also called Freddy's)","226 N. Illinois","Indianapolis","IN","(M),(RT)","Bars/Clubs",1970,NA,"226 N. Illinois, Indianapolis, IN","-86.1600369",39.7705899,"226 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","117 N. Illinois","Indianapolis","IN","(M),(RT)","Bars/Clubs",1970,NA,"117 N. Illinois, Indianapolis, IN","-86.1594024",39.7689557,"117 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"(after hours)","2034 N. Meridian","Indianapolis","IN","(M),(C)","Restaurant",1970,NA,"2034 N. Meridian, Indianapolis, IN","-86.1581318",39.7941891,"2034 n meridian st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","450 Massachusetts","Indianapolis","IN","","Baths",1970,NA,"450 Massachusetts, Indianapolis, IN","-86.1513386",39.773567,"450 massachusetts ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1517 N. Pennsylvania","Indianapolis","IN","(M),(RT)","Bars/Clubs",1970,NA,"1517 N. Pennsylvania, Indianapolis, IN","-86.1555027",39.7878746,"1517 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","117 W. Main","Muncie","IN","(M),(*)","Bars/Clubs",1970,NA,"117 W. Main, Muncie, IN","-85.3873712",40.1933946,"117 w main st, muncie, in 47305, usa","Geocoded",NA,NA
"(piano bar only)","206 S. Mulberry","Muncie","IN","","Bars/Clubs,Hotels",1970,NA,"206 S. Mulberry, Muncie, IN","-85.3851518",40.1926277,"206 s mulberry st, muncie, in 47305, usa","Geocoded",NA,NA
"","513 S. Walnut","Muncie","IN","(M)","Bars/Clubs",1970,NA,"513 S. Walnut, Muncie, IN","-85.3869093",40.1901678,"513 s walnut st, muncie, in 47305, usa","Geocoded",NA,NA
"","126 N. Main St.","South Bend","IN","(M)","Bars/Clubs",1970,NA,"126 N. Main St., South Bend, IN","-86.251492",41.6773787,"126 n main st, south bend, in 46601, usa","Geocoded",NA,NA
"","210 E. Jefferson","South Bend","IN","(*)","Bars/Clubs",1970,NA,"210 E. Jefferson, South Bend, IN","-86.2499655",41.6747328,"210 e jefferson blvd, south bend, in 46601, usa","Geocoded",NA,NA
"","1801 Wabash","Terre Haute","IN","","Bars/Clubs",1970,NA,"1801 Wabash, Terre Haute, IN","-87.3893097",39.468985,"1801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","1430 Poplar","Terre Haute","IN","(M),(*)","Bars/Clubs",1970,NA,"1430 Poplar, Terre Haute, IN","-87.3943971",39.4631858,"1430 poplar st, terre haute, in 47807, usa","Geocoded",NA,NA
"","801 Wabash","Terre Haute","IN","(M)","Bars/Clubs",1970,NA,"801 Wabash, Terre Haute, IN","-87.4053724",39.466292,"801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","223 W. 6th St.","Bloomington","IN","","Bars/Clubs",1969,NA,"223 W. 6th St., Bloomington, IN","-86.535925",39.1673552,"223 w 6th st, bloomington, in 47404, usa","Geocoded",NA,NA
"(maybe closing soon)","8 N. 5th St.","Evansville","IN","","Bars/Clubs",1969,NA,"8 N. 5th St., Evansville, IN","-87.570518",37.9722386,"8 nw 5th st, evansville, in 47708, usa","Geocoded",NA,NA
"","101 S.E. 1st St.","Evansville","IN","","Bars/Clubs,Hotels",1969,NA,"101 S.E. 1st St., Evansville, IN","-87.5738402",37.9686353,"101 se 1st st, evansville, in 47708, usa","Geocoded",NA,NA
"","536 Main St.","Ft. Wayne","IN","","Bars/Clubs",1969,NA,"536 Main St., Ft. Wayne, IN","-85.14743",41.079291,"536 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"(piano bar only)","128 W. Berry St.","Ft. Wayne","IN","(M),(PE)","Hotels,Bars/Clubs",1969,NA,"128 W. Berry St., Ft. Wayne, IN","-85.140827",41.0793945,"128 w berry st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1969,NA,"579 Massachusetts, Gary, IN","-87.3354974",41.6003395,"579 massachusetts st, gary, in 46402, usa","Geocoded",NA,NA
"","520 Washington","Gary","IN","(M)","Bars/Clubs",1969,NA,"520 Washington, Gary, IN","-87.338592",41.6014482,"520 washington st, gary, in 46402, usa","Geocoded",NA,NA
"","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1969,NA,"20 N. Delaware, Indianapolis, IN","-86.1546977",39.7675873,"20 n delaware st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1808 N. Central","Indianapolis","IN","(D),(S),(*)","Bars/Clubs",1969,NA,"1808 N. Central, Indianapolis, IN","-86.149896",39.791268,"1808 central ave, indianapolis, in 46202, usa","Geocoded",NA,NA
"","14 N Illinois","Indianapolis","IN","(M),(PE)","Hotels,Bars/Clubs",1969,NA,"14 N Illinois, Indianapolis, IN","-86.1600466",39.7677235,"14 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1969,NA,"508 S. Alabama, Indianapolis, IN","-86.1535342",39.7598684,"508 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"","417 S. Alabama","Indianapolis","IN","(RT),(G)","Bars/Clubs",1969,NA,"417 S. Alabama, Indianapolis, IN","-86.1528985",39.760491,"417 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"(also called Freda's)","226 N. Illinois","Indianapolis","IN","(M),(RT)","Bars/Clubs",1969,NA,"226 N. Illinois, Indianapolis, IN","-86.1600369",39.7705899,"226 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"(after hours)","2034 N. Meridian","Indianapolis","IN","(M),(C)","Restaurant",1969,NA,"2034 N. Meridian, Indianapolis, IN","-86.1581318",39.7941891,"2034 n meridian st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","450 Massachusetts","Indianapolis","IN","","Baths",1969,NA,"450 Massachusetts, Indianapolis, IN","-86.1513386",39.773567,"450 massachusetts ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1517 N. Pennsylvania","Indianapolis","IN","(M),(*)","Bars/Clubs",1969,NA,"1517 N. Pennsylvania, Indianapolis, IN","-86.1555027",39.7878746,"1517 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","233 N Capitol","Indianapolis","IN","(RT),(M)","Bars/Clubs",1969,NA,"233 N Capitol, Indianapolis, IN","-86.1614427",39.7704808,"233 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"","117 W. Main","Muncie","IN","(M),(*)","Bars/Clubs",1969,NA,"117 W. Main, Muncie, IN","-85.3873712",40.1933946,"117 w main st, muncie, in 47305, usa","Geocoded",NA,NA
"(piano bar only)","206 S. Mulberry","Muncie","IN","","Hotels,Bars/Clubs",1969,NA,"206 S. Mulberry, Muncie, IN","-85.3851518",40.1926277,"206 s mulberry st, muncie, in 47305, usa","Geocoded",NA,NA
"","513 S. Walnut","Muncie","IN","(M)","Bars/Clubs",1969,NA,"513 S. Walnut, Muncie, IN","-85.3869093",40.1901678,"513 s walnut st, muncie, in 47305, usa","Geocoded",NA,NA
"","126 N. Main St.","South Bend","IN","(M)","Bars/Clubs",1969,NA,"126 N. Main St., South Bend, IN","-86.251492",41.6773787,"126 n main st, south bend, in 46601, usa","Geocoded",NA,NA
"","210 E. Jefferson","South Bend","IN","(*)","Bars/Clubs",1969,NA,"210 E. Jefferson, South Bend, IN","-86.2499655",41.6747328,"210 e jefferson blvd, south bend, in 46601, usa","Geocoded",NA,NA
"","1801 Wabash","Terre Haute","IN","","Bars/Clubs",1969,NA,"1801 Wabash, Terre Haute, IN","-87.3893097",39.468985,"1801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","1430 Poplar","Terre Haute","IN","(M),(*)","Bars/Clubs",1969,NA,"1430 Poplar, Terre Haute, IN","-87.3943971",39.4631858,"1430 poplar st, terre haute, in 47807, usa","Geocoded",NA,NA
"","801 Wabash","Terre Haute","IN","(M)","Bars/Clubs",1969,NA,"801 Wabash, Terre Haute, IN","-87.4053724",39.466292,"801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","223 W. 6th St.","Bloomington","IN","","Bars/Clubs",1968,NA,"223 W. 6th St., Bloomington, IN","-86.535925",39.1673552,"223 w 6th st, bloomington, in 47404, usa","Geocoded",NA,NA
"(maybe closing soon)","8 N. 5th St.","Evansville","IN","","Bars/Clubs",1968,NA,"8 N. 5th St., Evansville, IN","-87.570518",37.9722386,"8 nw 5th st, evansville, in 47708, usa","Geocoded",NA,NA
"","101 S.E. 1st St.","Evansville","IN","","Bars/Clubs,Hotels",1968,NA,"101 S.E. 1st St., Evansville, IN","-87.5738402",37.9686353,"101 se 1st st, evansville, in 47708, usa","Geocoded",NA,NA
"","536 Main St.","Ft. Wayne","IN","","Bars/Clubs",1968,NA,"536 Main St., Ft. Wayne, IN","-85.14743",41.079291,"536 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"(piano bar only)","128 W. Berry St.","Ft. Wayne","IN","(M),(PE)","Bars/Clubs,Hotels",1968,NA,"128 W. Berry St., Ft. Wayne, IN","-85.140827",41.0793945,"128 w berry st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1968,NA,"579 Massachusetts, Gary, IN","-87.3354974",41.6003395,"579 massachusetts st, gary, in 46402, usa","Geocoded",NA,NA
"","520 Washington","Gary","IN","(M)","Bars/Clubs",1968,NA,"520 Washington, Gary, IN","-87.338592",41.6014482,"520 washington st, gary, in 46402, usa","Geocoded",NA,NA
"","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1968,NA,"20 N. Delaware, Indianapolis, IN","-86.1546977",39.7675873,"20 n delaware st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1808 N. Central","Indianapolis","IN","(D),(S),(*)","Bars/Clubs",1968,NA,"1808 N. Central, Indianapolis, IN","-86.149896",39.791268,"1808 central ave, indianapolis, in 46202, usa","Geocoded",NA,NA
"","14 N Illinois","Indianapolis","IN","(M),(PE)","Hotels,Bars/Clubs",1968,NA,"14 N Illinois, Indianapolis, IN","-86.1600466",39.7677235,"14 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1968,NA,"508 S. Alabama, Indianapolis, IN","-86.1535342",39.7598684,"508 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"","417 S. Alabama","Indianapolis","IN","(RT),(G)","Bars/Clubs",1968,NA,"417 S. Alabama, Indianapolis, IN","-86.1528985",39.760491,"417 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"(also called Freda's)","226 N. Illinois","Indianapolis","IN","(M),(RT)","Bars/Clubs",1968,NA,"226 N. Illinois, Indianapolis, IN","-86.1600369",39.7705899,"226 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"(after hours)","2034 N. Meridian","Indianapolis","IN","(M),(C)","Restaurant",1968,NA,"2034 N. Meridian, Indianapolis, IN","-86.1581318",39.7941891,"2034 n meridian st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","450 Massachusetts","Indianapolis","IN","","Baths",1968,NA,"450 Massachusetts, Indianapolis, IN","-86.1513386",39.773567,"450 massachusetts ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1517 N. Pennsylvania","Indianapolis","IN","(*)","Bars/Clubs",1968,NA,"1517 N. Pennsylvania, Indianapolis, IN","-86.1555027",39.7878746,"1517 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","233 N Capitol","Indianapolis","IN","(RT),(M)","Bars/Clubs",1968,NA,"233 N Capitol, Indianapolis, IN","-86.1614427",39.7704808,"233 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"","117 W. Main","Muncie","IN","(M),(*)","Bars/Clubs",1968,NA,"117 W. Main, Muncie, IN","-85.3873712",40.1933946,"117 w main st, muncie, in 47305, usa","Geocoded",NA,NA
"(piano bar only)","206 S. Mulberry","Muncie","IN","","Hotels,Bars/Clubs",1968,NA,"206 S. Mulberry, Muncie, IN","-85.3851518",40.1926277,"206 s mulberry st, muncie, in 47305, usa","Geocoded",NA,NA
"","513 S. Walnut","Muncie","IN","(M)","Bars/Clubs",1968,NA,"513 S. Walnut, Muncie, IN","-85.3869093",40.1901678,"513 s walnut st, muncie, in 47305, usa","Geocoded",NA,NA
"","126 N. Main St.","South Bend","IN","(M)","Bars/Clubs",1968,NA,"126 N. Main St., South Bend, IN","-86.251492",41.6773787,"126 n main st, south bend, in 46601, usa","Geocoded",NA,NA
"","210 E. Jefferson","South Bend","IN","(*)","Bars/Clubs",1968,NA,"210 E. Jefferson, South Bend, IN","-86.2499655",41.6747328,"210 e jefferson blvd, south bend, in 46601, usa","Geocoded",NA,NA
"","1801 Wabash","Terre Haute","IN","","Bars/Clubs",1968,NA,"1801 Wabash, Terre Haute, IN","-87.3893097",39.468985,"1801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","1430 Poplar","Terre Haute","IN","(M),(*)","Bars/Clubs",1968,NA,"1430 Poplar, Terre Haute, IN","-87.3943971",39.4631858,"1430 poplar st, terre haute, in 47807, usa","Geocoded",NA,NA
"","801 Wabash","Terre Haute","IN","(M)","Bars/Clubs",1968,NA,"801 Wabash, Terre Haute, IN","-87.4053724",39.466292,"801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","8 N. 5th St.","Evansville","IN","(*)","Bars/Clubs",1966,NA,"8 N. 5th St., Evansville, IN","-87.570518",37.9722386,"8 nw 5th st, evansville, in 47708, usa","Geocoded",NA,NA
"","536 Main St.","Ft. Wayne","IN","","Bars/Clubs",1966,NA,"536 Main St., Ft. Wayne, IN","-85.14743",41.079291,"536 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"(piano bar only)","128 W. Berry St.","Ft. Wayne","IN","(M),(PE)","Bars/Clubs,Hotels",1966,NA,"128 W. Berry St., Ft. Wayne, IN","-85.140827",41.0793945,"128 w berry st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1966,NA,"579 Massachusetts, Gary, IN","-87.3354974",41.6003395,"579 massachusetts st, gary, in 46402, usa","Geocoded",NA,NA
"","520 Washington","Gary","IN","(M)","Bars/Clubs",1966,NA,"520 Washington, Gary, IN","-87.338592",41.6014482,"520 washington st, gary, in 46402, usa","Geocoded",NA,NA
