"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"near Holiday Inn","","Cumberland","MD","Cruisy Area","Cruisy Areas",1977,"",", MD",-78.762518,39.652865,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Inquire locally","","Ocean City","MD","(M),(RT)","Bars/Clubs",1978,"",", MD",-75.084906,38.336503,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Inquire Locally","","Ocean City","MD","(M),(RT)","Bars/Clubs",1979,"",", MD",-75.084906,38.336503,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Inquire Locally","","Ocean City","MD","(M),(RT)","Bars/Clubs",1980,"",", MD",-75.084906,38.336503,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Inquire locally","","Ocean City","MD","(M),(R)","Restaurant",1979,"",", MD",-75.070657,38.382978,"unclear_coded_by_hand","Found",NA,NA
"Inquire locally","","Ocean City","MD","(M),(R)","Restaurant",1978,"",", MD",-75.070657,38.382978,"unclear_coded_by_hand","Found",NA,NA
"Inquire Locally","","Ocean City","MD","(M),(R)","Restaurant",1980,"",", MD",-75.070657,38.382978,"unclear_coded_by_hand","Found",NA,NA
"on the Boardwalk","","Ocean City","MD","(M)","Hotels,Bars/Clubs",1972,"Caught fire during renovations in March 1970. See https://ocrideau.com/ocean-city-md-hotel-about-us/",", MD",-75.084868,38.331962,"unclear_coded_by_hand","Found",NA,NA
"on the Boardwalk","","Ocean City","MD","(M)","Bars/Clubs,Hotels",1973,"Caught fire during renovations in March 1970. See https://ocrideau.com/ocean-city-md-hotel-about-us/",", MD",-75.084868,38.331962,"unclear_coded_by_hand","Found",NA,NA
"On the Boardwalk","","Ocean City","MD","(M)","Bars/Clubs,Hotels",1975,"Caught fire during renovations in March 1970. See https://ocrideau.com/ocean-city-md-hotel-about-us/",", MD",-75.084868,38.331962,"unclear_coded_by_hand","Found",NA,NA
"On the boardwalk","","Ocean City","MD","(M)","Bars/Clubs,Hotels",1974,"Caught fire during renovations in March 1970. See https://ocrideau.com/ocean-city-md-hotel-about-us/",", MD",-75.084868,38.331962,"unclear_coded_by_hand","Found",NA,NA
"On the Boardwalk","","Ocean City","MD","(M)","Bars/Clubs,Hotels",1976,"Caught fire during renovations in March 1970. See https://ocrideau.com/ocean-city-md-hotel-about-us/",", MD",-75.084868,38.331962,"unclear_coded_by_hand","Found",NA,NA
"Atop Painters Mill Music Fair","","Owings Mills","MD","(D)","Bars/Clubs",1980,"",", MD",-76.780253,39.41955,"unclear_coded_by_hand","Found",NA,NA
"(WE*) 5th & Chesapeake","","North Beach","MD","(YC),(D),(S),(WE),(*)","Bars/Clubs",1979,"",", MD",-76.53278,38.707158,"unclear_coded_by_hand","Found",NA,NA
"5th & Chesapeake Streets","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1977,"",", MD",-76.53278,38.707158,"unclear_coded_by_hand","Found",NA,NA
"5th & Chesapeake","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1978,"",", MD",-76.53278,38.707158,"unclear_coded_by_hand","Found",NA,NA
"On The Beach","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1975,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"On the Beach","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1976,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"On the Beach","","North Beach","MD","(D)","Bars/Clubs",1969,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"On the beach","","North Beach","MD","","Bars/Clubs",1968,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"on the beach","","North Beach","MD","(D),(S),(YC),(*)","Bars/Clubs",1972,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"on the beach","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1973,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"on the beach","","North Beach","MD","(D),(S),(*)","Bars/Clubs",1971,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"on the beach","","North Beach","MD","(D)","Bars/Clubs",1970,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(on the beach)","","North Beach","MD","(*)","Bars/Clubs",1966,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"On the beach","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1974,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"On the Beach (summers & weekends)","","North Beach","MD","(*)","Bars/Clubs",1965,"",", MD",-76.531067,38.707341,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"on the beach","","North Beach","MD","(D),(S),(*)","Bars/Clubs",1970,"",", MD",NA,NA,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"on the beach","","North Beach","MD","(D),(S)","Bars/Clubs",1971,"",", MD",NA,NA,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"On the Beach","","North Beach","MD","(D),(S),(*)","Bars/Clubs",1969,"",", MD",NA,NA,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"on the beach","","North Beach","MD","(D)","Bars/Clubs",1972,"",", MD",NA,NA,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"7th Ave. & 3rd St.","","Eastport","MD","(M)","Bars/Clubs",1976,"",", MD",-76.481499,38.972208,"unclear_coded_by_hand","Found",NA,NA
"7th Ave. & 3rd St.","","Eastport","MD","(M)","Bars/Clubs",1975,"",", MD",-76.481499,38.972208,"unclear_coded_by_hand","Found",NA,NA
"7th Avenue & 3rd Street","","Eastport","MD","(M)","Bars/Clubs",1977,"",", MD",-76.481499,38.972208,"unclear_coded_by_hand","Found",NA,NA
"Dunes & beach at No. end of 2nd tower","","Rehoboth Beach","DE","Cruisy Area","Cruisy Areas",1978,"",", DE",-75.081782,38.739628,"unclear_coded_by_hand","Found",NA,NA
"dunes & beach at N. end of 2nd Tower","","Rehoboth Beach","DE","Cruisy Area","Cruisy Areas",1979,"",", DE",-75.081782,38.739628,"unclear_coded_by_hand","Found",NA,NA
"dunes & Beach at N. end of 2nd tower","","Rehoboth Beach","DE","Cruisy Area","Cruisy Areas",1980,"",", DE",-75.081782,38.739628,"unclear_coded_by_hand","Found",NA,NA
