"ID","Title","description","streetaddress","city","amenityfeatures","type","Year","unclearaddress","uncleartype","notes","dateadded","lastmodified","full.address","lon","lat","geoAddress","status"
452,"Watership Inn","","7 Winthrop St.","Provincetown","(M),(H)","Hotels",1978,NA,"","","3/30/2020 2:22am","3/30/2020 2:57am","7 Winthrop St., Provincetown, ","-70.1908131","42.0484291","historic district, 7 winthrop st, provincetown, ma 02657, usa","Geocoded"
453,"White Dory Inn","","616 Commercial St.","Provincetown","(H)","Hotels",1978,NA,"","","3/30/2020 2:22am","3/30/2020 2:57am","616 Commercial St., Provincetown, ","-70.1686042","42.0605744","historic district, 616 commercial st, provincetown, ma 02657, usa","Geocoded"
454,"White Wind Inn","","174 Commercial St.","Provincetown","(H),(*)","Hotels",1978,NA,"","","3/30/2020 2:22am","3/30/2020 2:57am","174 Commercial St., Provincetown, ","-70.1898829","42.0480392","historic district, 174 commercial st, provincetown, ma 02657, usa","Geocoded"
479,"Country Club","(Disco) (Swim pool) (WE*) (Rte.139) (Tel: 963-9809","44 Mazeo Drive ","Randolph","(P),(D),(E),(WE),(*)","Bars/Clubs",1978,NA,"","","3/30/2020 2:23am","3/30/2020 2:57am","44 Mazeo Drive , Randolph, ","-71.0585517","42.1628367","44 mazzeo dr, randolph, ma 02368, usa","Geocoded"
480,"Dixie Beer Garden","","160 Boulevard","Revere Beach","(M),(YC)","Bars/Clubs",1978,NA,"","","3/30/2020 2:23am","3/30/2020 2:57am","160 Boulevard, Revere Beach, ","-70.9892731","42.4142277","160 revere beach blvd, revere, ma 02151, usa","Geocoded"
481,"Pleasant Stock","","421 Washington St.","Somerville","(R)","Restaurant",1978,NA,"","","3/30/2020 2:23am","3/30/2020 2:57am","421 Washington St., Somerville, ","-71.1068485","42.3783585","421 washington st, somerville, ma 02143, usa","Geocoded"
482,"Duryea Room","(Adjacent to Stanchion II)","59 Taylor St.","Springfield","(G),(D),(*)","Bars/Clubs",1978,NA,"","","3/30/2020 2:23am","3/30/2020 2:57am","59 Taylor St., Springfield, ","-72.5922464","42.1051347","59 taylor st, springfield, ma 01103, usa","Geocoded"
483,"Pub"," nr. Worthington ","382 Dwight St.","Springfield","(*),(D),(OC),(S)","Bars/Clubs,Restaurant",1978,NA,"","","3/30/2020 2:23am","3/30/2020 2:57am","382 Dwight St., Springfield, ","-72.5913848","42.1053983","382 dwight st, springfield, ma 01103, usa","Geocoded"
484,"Quarry","(Some W, SM) (Disco) (C-AH-WE*) (Below 'The Pub')","382 Dwight St.","Springfield","(YC),(W),(SM),(D),(C),(AH),(WE),(*)","Bars/Clubs",1978,NA,"","","3/30/2020 2:23am","3/30/2020 2:57am","382 Dwight St., Springfield, ","-72.5913848","42.1053983","382 dwight st, springfield, ma 01103, usa","Geocoded"
485,"Stanchion II","(Disco) (Sunday brunch) (May be enlarging & remodeling-upstairs)","59 Taylor St.","Springfield","(YC),(D),(*)","Bars/Clubs",1978,NA,"","","3/30/2020 2:23am","3/30/2020 2:57am","59 Taylor St., Springfield, ","-72.5922464","42.1051347","59 taylor st, springfield, ma 01103, usa","Geocoded"
495,"Bickford's Pancake House","","97 Stafford St.","Worcester","(M),(R)","Restaurant",1978,NA,"","","3/30/2020 2:23am","3/30/2020 2:57am","97 Stafford St., Worcester, ","-71.8422629","42.2400203","97 stafford st, worcester, ma 01603, usa","Geocoded"
496,"Howard Johnson's","","481 Lincoln ","Worcester","(M),(R),(C),(AH)","Restaurant",1978,NA,"","","3/30/2020 2:23am","3/30/2020 2:57am","481 Lincoln , Worcester, ","-71.7773611","42.2932056","481 lincoln st, worcester, ma 01605, usa","Geocoded"
497,"Mailbox"," (Disco) ","282 Main St.","Worcester","(*),(YC),(D)","Cruising Areas,Bars/Clubs",1978,NA,"","","3/30/2020 2:23am","3/30/2020 2:57am","282 Main St., Worcester, ","-71.8014062","42.2663899","282 main st, worcester, ma 01608, usa","Geocoded"
500,"Drake's Village Inn","","85 Amity St.","Amherst","(M),(YC)","Hotels",1977,NA,"","","3/30/2020 2:23am","3/30/2020 10:49pm","85 Amity St., Amherst, ","-72.5216613","42.3761227","85 amity st, amherst, ma 01002, usa","Geocoded"
503,"Carnival","('Combat Zone')","39 Boylston St.","Boston","(RT),(*)","Bars/Clubs",1977,NA,"","","3/30/2020 2:23am","3/30/2020 10:49pm","39 Boylston St., Boston, ","-71.0629474","42.3526985","39 boylston st, boston, ma 02111, usa","Geocoded"
504,"Chaps","(Looks promising-adjoins ""The Styx"")","","Boston","(W),(YC),(SM)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm",", Boston, ","-71.0588801","42.3600825","boston, ma, usa","Geocoded"
506,"Esplanade Paperbacks Books","","107 Charles St.","Boston","(*)","Book Store",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","107 Charles St., Boston, ","-71.0706111","42.3592312","107 charles st, boston, ma 02114, usa","Geocoded"
507,"Essex Hotel","","695 Atlantic Ave.","Boston","(M),(AYOR)","Hotels",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","695 Atlantic Ave., Boston, ","-71.0563232","42.3515864","695 atlantic ave, boston, ma 02111, usa","Geocoded"
508,"Fifteen Landsdowne Street","(Latest ""N.Y.C. deco"" ""super bar"") (PE-Men only) (Disco) (Several bars) ($7.00 cover includes 2 drinks)","15 Landsdowne Street","Boston","(*),(PE),(D),(R)","Restaurant,Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","15 Landsdowne Street, Boston, ","-71.0962883","42.3472552","15 lansdowne st, boston, ma 02215, usa","Geocoded"
510,"Hound's Tooth","","14 Carver St.","Boston","(M),(R)","Restaurant",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","14 Carver St., Boston, ","-71.1124639","42.3818171","14 carver st, cambridge, ma 02138, usa","Geocoded"
511,"Jacque's","(Many G, Some RT-""drags"") (Disco) (Main floor & ""cellar bar"")","87 Broadway","Boston","(G),(RT),(D),(AYOR)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","87 Broadway, Boston, ","-71.0552557","42.3413716","87 w broadway, boston, ma 02127, usa","Geocoded"
512,"Ken's","at Copley Square","549 Boylston St. ","Boston","(M),(C),(AH),(RT)","Restaurant,Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","549 Boylston St. , Boston, ","-71.0759814","42.3507523","549 boylston st, boston, ma 02116, usa","Geocoded"
513,"Land of Oz","(Some G,W) (Disco) ","969 Commonwealth","Boston","(*),(YC),(G),(W),(D),(S)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","969 Commonwealth, Boston, ","-71.11935","42.352051","969 commonwealth avenue, boston, ma 02215, usa","Geocoded"
514,"Liberty Tree Health Club","(Some RT) (Open 4 p.m.-12 noon)","39 Boylston Street","Boston","(RT)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","39 Boylston Street, Boston, ","-71.0629474","42.3526985","39 boylston st, boston, ma 02111, usa","Geocoded"
515,"M.C.C.","Old West Church","131 Cambridge St.","Boston","M.C.C.","Church",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","131 Cambridge St., Boston, ","-71.0642158","42.3616946","131 cambridge st, boston, ma 02114, usa","Geocoded"
516,"Meetinghouse Coffeehouse","(Hip-no booze)","70 Charles Street","Boston","(HIP)","Restaurant",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","70 Charles Street, Boston, ","-71.0706","42.357926","70 charles st, boston, ma 02114, usa","Geocoded"
517,"Napoleon Club","(D upstairs-some YC- WE)","52 Piedmont","Boston","(*),(OC),(E),(D),(WE)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","52 Piedmont, Boston, ","-71.0692183","42.3496593","52 piedmont st, boston, ma 02116, usa","Geocoded"
518,"Nine Knox","(No booze-take own wine-reserve)","9 Knox Street","Boston","(M),(PE),(R)","Restaurant",1977,NA,"","","3/30/2020 2:36am","3/30/2020 11:25pm","9 Knox Street, Boston, ","-71.0684175","42.3487336","9 knox st, boston, ma 02116, usa","Geocoded"
519,"Nineties","(This is part of the complex that includes the ""Other Side"" and ""The Pub"")","90 Broadway","Boston","(M),(R)","Restaurant",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","90 Broadway, Boston, ","-71.0670757","42.3499437","90 broadway, boston, ma 02116, usa","Geocoded"
520,"North Station Cinema I","","276 Friend Street","Boston","","Theatre",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","276 Friend Street, Boston, ","-71.0615643","42.3647143","276 friend st, boston, ma 02114, usa","Geocoded"
521,"Ole Champagne Lounge","(Disco)","227 Tremont Street","Boston","(D)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","227 Tremont Street, Boston, ","-71.0653513","42.3514656","227 tremont st, boston, ma 02116, usa","Geocoded"
522,"Other Side","(Disco) Much trouble around here & Jacque across the street- neighbors are trying to close them, but powerful influence may prevail and keep them open)","78 Broadway","Boston","(HIP),(YC),(RT),(B),(D)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","78 Broadway, Boston, ","-71.0555104","42.3418241","78 w broadway, boston, ma 02127, usa","Geocoded"
523,"Other Voices","(H.C.H.S Bookstore) ","30 Bromfield Street","Boston","","Book Store",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","30 Bromfield Street, Boston, ","-71.060295","42.35654","30 bromfield st, boston, ma 02108, usa","Geocoded"
524,"Paperback Booksmith","(Books)","753 Boylston","Boston","","Book Store",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","753 Boylston, Boston, ","-71.0810044","42.3493355","753 boylston st, boston, ma 02199, usa","Geocoded"
526,"Playland"," ('Combat Zone')","21 Essex St.","Boston","(RT)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","21 Essex St., Boston, ","-71.069729","42.3792517","21 essex st, charlestown, ma 02129, usa","Geocoded"
527,"Post House","(Greyhound Bus Depot)","10 St. James Street","Boston","(M),(RT)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","10 St. James Street, Boston, ","-71.0844607","42.32616","10 st james st, boston, ma 02119, usa","Geocoded"
528,"Regency Club Baths","(Baths)","11 Otis ","Boston","(OC)","Baths",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","11 Otis , Boston, ","-71.0608499","42.4066582","11 otis st, everett, ma 02149, usa","Geocoded"
529,"Saints","(Women only) ","112 Broad","Boston","(G),(D),(*)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","112 Broad, Boston, ","-71.0520175","42.35736","112 broad st, boston, ma 02110, usa","Geocoded"
530,"Shed","(Some SM) (Very Active T-Room)","272 Huntington Street","Boston","(SM),(PT),(*)","Bars/Clubs,Cruising Areas",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","272 Huntington Street, Boston, ","-71.0860094","42.341626","272 huntington ave, boston, ma 02115, usa","Geocoded"
531,"South Station Cinema","","23 South St.","Boston","","Theatre",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","23 South St., Boston, ","-71.0571429","42.3521249","23 south st, boston, ma 02111, usa","Geocoded"
533,"Styx","(Enter on street in back of Public Library)","20 Blagden Street","Boston","(YC),(D),(*)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","20 Blagden Street, Boston, ","-71.0778077","42.349043","20 blagden st, boston, ma 02116, usa","Geocoded"
534,"Symphony II","(Theatre)","252 Huntington St.","Boston","","Theatre",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","252 Huntington St., Boston, ","-71.085134","42.342128","252 huntington ave, boston, ma 02115, usa","Geocoded"
536,"Twelve Carver","(A Boston Institution)","12 Carver Street","Boston","(*)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","12 Carver Street, Boston, ","-70.6627206","41.9576398","12 carver st, plymouth, ma 02360, usa","Geocoded"
537,"Twelve-Seventy Club","(Disco) (Some B) ($1.00 admission)","1270 Boylston St.","Boston","(*),(HIP),(YC),(D),(B)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","1270 Boylston St., Boston, ","-71.0963189","42.3446951","1270 boylston st, boston, ma 02215, usa","Geocoded"
538,"Y.M.C.A.","","316 Huntington St.","Boston","(M),(H)","Hotels,Organizations",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","316 Huntington St., Boston, ","-71.0872401","42.3407318","316 huntington ave, boston, ma 02115, usa","Geocoded"
550,"Charlie's","(Best weekdays)","10 Elliot St.","Cambridge","(M),(YC)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","10 Elliot St., Cambridge, ","-71.121526","42.3724144","10 eliot st, cambridge, ma 02138, usa","Geocoded"
551,"One Hundred Flowers","(Books)","15 Pearl St.","Cambridge","","Book Store",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","15 Pearl St., Cambridge, ","-71.1030371","42.3643762","15 pearl st, cambridge, ma 02139, usa","Geocoded"
553,"Cosmopolitan Cafe","","511 Market Cafe","Lowell","(M)","Restaurant",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","511 Market Cafe, Lowell, ","-71.3171485","42.6467625","511 market st, lowell, ma 01854, usa","Geocoded"
554,"Tower News Stand","(Books)","101 Gorham St.","Lowell","(M)","Book Store",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","101 Gorham St., Lowell, ","-71.3089542","42.6404139","101 gorham st, lowell, ma 01852, usa","Geocoded"
556,"Lighthouse","(Some G)","700 Washington","Lynn","(M),(RT),(G)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","700 Washington, Lynn, ","-70.942108","42.4610475","700 washington st, lynn, ma 01901, usa","Geocoded"
557,"Ballarou Skating Rink ","(Tuesday night roller skating)","376 Mystic Ave.","Medford","","Business",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","376 Mystic Ave., Medford, ","-71.0978148","42.4018045","376 mystic ave, medford, ma 02155, usa","Geocoded"
558,"House of Orange","","25 Orange Street","Nantucket","(M),(H)","Hotels",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","25 Orange Street, Nantucket, ","-70.0988096","41.2817234","25 orange st, nantucket, ma 02554, usa","Geocoded"
560,"R& R Club","","78 Covel Street","New Bedford","(D),(*)","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","78 Covel Street, New Bedford, ","-71.1355998","41.696428","covel st, fall river, ma 02723, usa","Geocoded"
561,"Anchor Inn Guest House","","175 Commercial St.","Provincetown","","Hotels",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","175 Commercial St., Provincetown, ","-70.1894411","42.047867","historic district, 175 commercial st, provincetown, ma 02657, usa","Geocoded"
562,"Angel's Landing","","353 Commercial St.","Provincetown","","Bars/Clubs",1977,NA,"","","3/30/2020 2:36am","3/30/2020 10:49pm","353 Commercial St., Provincetown, ","-70.184201","42.0530601","353 commercial st, provincetown, ma 02657, usa","Geocoded"
567,"Bradford Gardens","","177 Bradford St.","Provincetown","(M),(H)","Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","177 Bradford St., Provincetown, ","-70.1816506","42.055716","historic district, 177 bradford st, provincetown, ma 02657, usa","Geocoded"
569,"Caper Inn","(Weekly or monthly apartments)","14 Mechanic St.","Provincetown","(H)","Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","14 Mechanic St., Provincetown, ","-70.1939079","42.044942","14 mechanic st, provincetown, ma 02657, usa","Geocoded"
570,"Captain & His Ship","","164 Commercial St.","Provincetown","(M),(H)","Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","164 Commercial St., Provincetown, ","-70.1903053","42.0474815","historic district, 164 commercial st, provincetown, ma 02657, usa","Geocoded"
573,"Ciro & Sal's","(Italian)","4 Kiley Court","Provincetown","(M),(*),(R)","Restaurant",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","4 Kiley Court, Provincetown, ","-70.1808599","42.0557602","4 kiley ct, provincetown, ma 02657, usa","Geocoded"
574,"Coat of Arms","","7 Johnson St.","Provincetown","(H),(OC)","Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","7 Johnson St., Provincetown, ","-70.18431","42.054144","historic district, 7 johnson st, provincetown, ma 02657, usa","Geocoded"
575,"Cottage","","145 Commercial Street","Provincetown","(M),(R)","Restaurant",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","145 Commercial Street, Provincetown, ","-70.1911852","42.0462261","historic district, 145 commercial st, provincetown, ma 02657, usa","Geocoded"
576,"Crown & Anchor","(Includes the ""Back Room"")(Hip) (YC) (D)  & Cellar Bar) ","247 Commercial St.","Provincetown","(H),(R),(*),(HIP),(YC),(D)","Restaurant,Bars/Clubs,Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","247 Commercial St., Provincetown, ","-70.1876737","42.0502291","247 commercial st, provincetown, ma 02657, usa","Geocoded"
577,"Fisherman's Cove","","145 Commercial St.","Provincetown","(H),(*),(R)","Hotels,Restaurant",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","145 Commercial St., Provincetown, ","-70.1911852","42.0462261","historic district, 145 commercial st, provincetown, ma 02657, usa","Geocoded"
578,"Five Winslow Street","","5 Winslow St.","Provincetown","(H),(PE),(OC)","Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","5 Winslow St., Provincetown, ","-70.1885806","42.0513776","historic district, 5 winslow st, provincetown, ma 02657, usa","Geocoded"
580,"Gallery Inn","(Some G)","3 Johnston St.","Provincetown","(H),(G)","Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","3 Johnston St., Provincetown, ","-70.183983","42.0538578","historic district, 3 johnson st, provincetown, ma 02657, usa","Geocoded"
581,"George's Inn","(Men only-BYOB for set ups)","9 Court St.","Provincetown","(H),(*),(P),(BYOB)","Hotels",1977,NA,"","","3/30/2020 2:37am","3/31/2020 1:09am","9 Court St., Provincetown, ","-70.1903015","42.0489699","9 court st, provincetown, ma 02657, usa","Geocoded"
582,"Land's End Inn ","","22 Commercial St.","Provincetown","(M),(H)","Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","22 Commercial St., Provincetown, ","-70.1955804","42.0400364","historic district, 22 commercial st, provincetown, ma 02657, usa","Geocoded"
583,"London House","","7 Winthrop Street","Provincetown","(H),(YC),(*)","Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","7 Winthrop Street, Provincetown, ","-70.1908131","42.0484291","historic district, 7 winthrop st, provincetown, ma 02657, usa","Geocoded"
584,"Madeira Room","(Pilgrim House)","","Provincetown","(M),(S),(*)","Bars/Clubs,Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm",", Provincetown, ","-70.1786425","42.0584412","provincetown, ma, usa","Geocoded"
586,"Mother Marion's","(Breakfast)","296 Commercial St.","Provincetown","(M),(R)","Restaurant",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","296 Commercial St., Provincetown, ","-70.1863034","42.0517456","296 commercial st, provincetown, ma 02657, usa","Geocoded"
587,"Owl's Nest","(With dormitory)","158 Commercial Street","Provincetown","(H),(*)","Hotels",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","158 Commercial Street, Provincetown, ","-70.1906736","42.0471018","historic district, 158 commercial st, provincetown, ma 02657, usa","Geocoded"
588,"Pied Piper","(Disco)","193-A Commercial St.","Provincetown","(*),(D),(R),(PT),(G)","Restaurant,Bars/Clubs",1977,NA,"","","3/30/2020 2:37am","3/30/2020 10:49pm","193-A Commercial St., Provincetown, ","-70.1886039","42.0485355","historic district, 193a commercial st, provincetown, ma 02657, usa","Geocoded"
